decision_date,aapl_lr_1,aapl_lr_5,aapl_lr_20,aapl_lr_60,aapl_lr_252,aapl_intraday_lr,aapl_gap_lr,aapl_rv_20,aapl_rv_60,aapl_downside_rv_20,aapl_drawdown_60,aapl_drawdown_252,aapl_sma_distance_20,aapl_sma_distance_200,qqq_lr_5,qqq_lr_20,qqq_lr_60,spy_lr_20,spy_lr_60,aapl_minus_qqq_lr_5,aapl_minus_qqq_lr_20,qqq_minus_spy_lr_20,qqq_rv_20,spy_rv_20,sector_participation_1,sector_median_lr_1,sector_dispersion_lr_1,defensive_minus_cyclical_participation_1,defensive_minus_cyclical_median_lr_1,iwm_minus_spy_lr_1,aapl_vs_xlk_residual_lr_1,aapl_vs_qqq_residual_lr_1,sector_participation_5,sector_median_lr_5,sector_dispersion_lr_5,defensive_minus_cyclical_participation_5,defensive_minus_cyclical_median_lr_5,iwm_minus_spy_lr_5,aapl_vs_xlk_residual_lr_5,sector_participation_20,sector_median_lr_20,sector_dispersion_lr_20,defensive_minus_cyclical_participation_20,defensive_minus_cyclical_median_lr_20,iwm_minus_spy_lr_20,aapl_vs_xlk_residual_lr_20,sector_participation_60,sector_median_lr_60,sector_dispersion_lr_60,defensive_minus_cyclical_participation_60,defensive_minus_cyclical_median_lr_60,iwm_minus_spy_lr_60,aapl_vs_xlk_residual_lr_60,aapl_vs_qqq_residual_lr_60,vix_log_level,vix_lr_1,vix_lr_5,vix_lr_20,vix_lr_60,vix_z_252,label_entry_date,label_maturity_date,label_entry_adjusted_open,label_exit_adjusted_open,aapl_forward_log_return_5,cash_active_log_edge_5bps,cash_active_log_edge_10bps,cash_beats_long_10bps,price_features_ready,sector_breadth_features_ready,sector_breadth_price_only_fallback,sector_breadth_status,label_available
2002-05-15,-0.012967378794097002,0.036660976710911959,-0.0323037503701359,0.11117905074847219,0.052795183123479979,-0.0035534873848850944,-0.0094138914092120052,0.53110012430149933,0.48865619190129012,0.30697887727366696,-0.031787557478826667,-0.031787557478826667,0.050467627472176479,0.19469971367069472,0.03221070003945594,-0.065186210966711219,-0.055429605748429124,-0.028464663698771459,0.012285671918304599,0.0044502766714560188,0.032882460596575319,-0.036721547267939761,0.56753263544692145,0.23816432441198435,0.33333333333333331,-0.0048224010823098304,0.0078375618706708963,0,-0.0014040395349424256,0.0029321440619852861,-0.0099022842256713609,-0.020309243526389759,0.55555555555555558,0.0033535009473347746,0.011172811269158525,-0.33333333333333331,-0.015462524395492359,-0.0002636572887731942,0.022235755962414706,0.22222222222222221,-0.027007081206460046,0.023929919505353763,0.16666666666666666,-0.0019237993690419328,0.017576040520362497,0.031115494159959761,0.77777777777777779,0.032639919632652177,0.058470793406136964,-0.16666666666666674,-0.057428387059504295,0.099906362441908106,0.18652897700725896,0.16660865649690132,2.9543893378496038,-0.0083031013403845125,-0.060655216802891834,0.040409549609229524,-0.24142255991189052,-1.0592358901456578,2002-05-16,2002-05-23,0.3750909388409116,0.36596048644573931,-0.02464313310449405,0.023643133021160827,0.022643132437827052,1,True,True,False,ready,True
2002-05-16,-0.0027727999294340894,0.041303280871722678,-0.007900901476963703,0.086110605123576198,0.091748739172587843,0.0059687886578450875,-0.0087415885872791678,0.52251783840973798,0.48687430988601332,0.29159493304366768,-0.034468498297187788,-0.034468498297187788,0.047994337840823187,0.18949721413966336,0.059883098455186808,-0.04434589308443744,-0.067369028564004743,-0.018938782529671964,0.00077865179753134749,-0.01857981758346413,0.036444991607473734,-0.025407110554765477,0.56452486423906312,0.23901192723842415,0.88888888888888884,0.0061658585763052576,0.0054547732787947056,0.16666666666666663,-0.0067838185800488636,-0.017077018318169161,-0.01749790298271937,-0.0042953470281195619,0.88888888888888884,0.023320248169871709,0.017493638594466329,-0.33333333333333337,-0.022965050550884832,-0.010589565375014348,-0.021087247657291322,0.33333333333333331,-0.022413007901636885,0.020452348007874852,0,-0.020339432995759785,0.00041546798995713285,0.030175513458910837,0.66666666666666663,0.020442136370979587,0.057434065376529536,-0.5,-0.054831264052959502,0.082726542539284659,0.15899387161347517,0.15347963368758094,2.917770732084279,-0.036618605765324656,-0.15306898918575554,-0.041816142294598652,-0.20283051678178188,-1.2460024174560973,2002-05-17,2002-05-24,0.38152740384301609,0.3740431184512778,-0.019811599228559545,0.018811599145226322,0.017811598561892548,1,True,True,False,ready,True
2002-05-17,-0.0079663707849427813,0.069963294983887939,0.001200878685549049,0.1512212554255572,0.0903236471144412,-0.019011761954553355,0.011045391169610496,0.51965681574322442,0.46196148800828052,0.28662970046627867,-0.042129723646369244,-0.042129723646369244,0.039613932292499099,0.17827427721166145,0.10796200654029833,-0.045415821875059513,-0.016564497605647731,-0.017696814680239932,0.026583733951418925,-0.037998711556410394,0.046616700560608564,-0.027719007194819581,0.56440150193719874,0.23936835601973175,0.66666666666666663,0.0045728866899775854,0.0069875419022043883,-0.5,-0.0051304907665331648,-0.0018187569038416278,-0.012993917939776624,-0.010094365922860588,1,0.040450420853827912,0.027391520901983015,0,-0.029925975508122267,-0.01505424120293325,-0.032392776140436189,0.22222222222222221,-0.0079651134768188563,0.020420688900290484,-0.33333333333333331,-0.021019633271174537,0.0030118496808236132,0.031334272807574962,0.77777777777777779,0.038300372136447554,0.043557444473416508,-0.16666666666666674,-0.050867046119141807,0.081589817796440742,0.17157472193233175,0.16778575303120494,2.8735646826837065,-0.044206049400572704,-0.23594259832020942,-0.033336335472987456,-0.29612086593744252,-1.4696262634974813,2002-05-20,2002-05-28,0.36775662213274729,0.35458535989588857,-0.036472259940290346,0.035472259856957122,0.034472259273623344,1,True,True,False,ready,True
2002-05-20,-0.010853741604897094,0.032871029033891178,0.0085241844722835185,0.084297313502897361,0.060397257911217819,0.0068958099364529431,-0.017749551541349988,0.51689090830932494,0.44900508125472866,0.28191808782292876,-0.052469983353550687,-0.052469983353550687,0.027942603066363869,0.16396994208028093,0.046061881921019059,-0.041951353164582705,-0.043735735860079603,-0.011781023030121685,0.0034077318623259053,-0.013190852887127881,0.050475537636866227,-0.030170330134461021,0.56263575369176988,0.23503511323013856,0.1111111111111111,-0.006868451367767087,0.0084863974841641963,0.33333333333333331,0.0026677240501735864,-0.0018242892813025938,0.015570593095486838,0.011252968510821748,0.77777777777777779,0.013851157757976486,0.018153081807650347,-0.16666666666666674,-0.01407602855319318,-0.0096055186268025911,-0.0043739319367940704,0.22222222222222221,-0.0073066222948991932,0.022807965399532417,-0.33333333333333331,-0.020322490496533507,-0.0023023279674930994,0.039950980438246408,0.66666666666666663,0.033618406167031163,0.046005411002762474,-0.5,-0.044676777774276227,0.07422200366685526,0.13744261768535632,0.12803304936297696,2.9569914333414151,0.08342675065770859,-0.074107950910604736,-0.027174226995570119,-0.17239725172479267,-1.0191451500761344,2002-05-21,2002-05-29,0.37164845625614046,0.35802781276037943,-0.037337724747638176,0.036337724664304953,0.035337724080971175,1,True,True,False,ready,True
2002-05-21,-0.053123791105906072,-0.08768408221927701,-0.033119724669714024,-0.014808835167567591,0.012006968479569226,-0.056755012096451063,0.0036312209905449561,0.54970855803093743,0.45290040846034418,0.33671384265482152,-0.10149270508194463,-0.10149270508194463,-0.02363803375032747,0.10257423671330601,-0.038815123954709187,-0.052234345977451482,-0.11105714454720628,-0.016604842690440883,-0.022123735273867504,-0.048868958264567823,0.019114621307737459,-0.035629503287010603,0.5675123088491032,0.23667247547649387,0.22222222222222221,-0.0087042646753273459,0.010388726204215173,0.16666666666666666,0.003990537237139,-0.0061408563047223846,-0.028096847153781041,-0.025422970298019515,0.1111111111111111,-0.0151881403746885,0.010462426491938235,0.33333333333333331,0.010377387960364068,-0.023928776746050536,-0.052920359206461445,0.1111111111111111,-0.013849060404127558,0.024244204816162854,-0.16666666666666666,-0.0073755040810972762,-0.016316238620672444,0.0026626765593105867,0.44444444444444442,-0.0082200577849147038,0.0521987404630644,-0.16666666666666669,-0.021012189030488675,0.078221335804043099,0.096499776393905612,0.096248309379638686,2.9982291157007346,0.041237682359319412,0.035536676510746004,-0.011406096880507198,-0.085514042162594825,-0.79580730156538226,2002-05-22,2002-05-30,0.34979511423843701,0.35578224957440446,0.016971290026900596,-0.017971290110233819,-0.018971290693567594,0,True,True,False,ready,True
2002-05-22,0.036001807797505128,-0.038714895627675057,0.022875914207069442,0.027090233520834027,0.0090881779930804055,0.03984759791964753,-0.0038457901221426662,0.56075723807762423,0.45876968135329976,0.32914938932332732,-0.06855547574688825,-0.06855547574688825,0.010996029638711713,0.14150871008574328,-0.043925189876580263,-0.034432132097128275,-0.10510539380187152,-0.0043046281606202753,-0.017852772130143611,0.0052102942489052062,0.057308046304197717,-0.030127503936508,0.56563588017034028,0.23430169818050481,0.77777777777777779,0.0042791782883655413,0.0079912366936523409,-0.16666666666666674,0.0050140326132563388,-0.0083089695728452827,0.023931203765941093,0.033770008987083405,0.33333333333333331,-0.0042611748484341801,0.014987749055683173,0.5,0.014844142770170744,-0.035169890380881079,-0.019086871214849078,0.22222222222222221,-0.0059609565192090949,0.022736854001292446,-0.33333333333333331,-0.010599925698594885,-0.026244275679817197,0.031187549068250751,0.55555555555555558,0.0088084313171557897,0.049716725321515935,0.16666666666666663,-0.0039572469931956015,0.063144052357369529,0.12016928240311683,0.13219562732270554,2.9745086332058399,-0.023720482494894411,0.020119295356236268,-0.059001026721837491,-0.10188155744197902,-0.9178179061647459,2002-05-23,2002-05-31,0.36596048644573931,0.36057258688719357,-0.01483207999713804,0.013832079913804817,0.012832079330471041,1,True,True,False,ready,True
2002-05-23,0.034750593181208253,-0.0011915025170325254,0.043009707024884193,0.13682721587195823,0.066923849076453074,0.029420419245306504,0.0053301739359016614,0.57162219761767941,0.43626864307140212,0.32914938932332732,-0.035618246411831866,-0.035618246411831866,0.044445098552630347,0.180179049554132,-0.025583206689520233,-0.012103006655773053,-0.07138370027119198,0.0057389154276138417,-0.01111893665043631,0.024391704172487708,0.055112713680657247,-0.017841922083386894,0.57077675305720577,0.23742772143955437,1,0.0095206503682810917,0.0048348267895113655,0,-0.0010772233267558433,0.0091094117985169153,0.026956569873637926,0.014886062895462779,0.55555555555555558,0.0080348681985698729,0.019102812383792907,0.16666666666666663,0.011182589823944846,-0.0089834602641951523,0.025367601641508433,0.55555555555555558,0.0063837951096865604,0.027839225088866066,-0.33333333333333331,-0.024249297196252115,-0.019254617770632414,0.050229630003999992,0.55555555555555558,0.01987880983780246,0.048746069509325612,0.16666666666666663,-0.0037083467680624378,0.071536845477687003,0.21495704696420379,0.20821091614315021,2.9030685635801121,-0.071440069625727937,-0.014702168504167022,-0.13907011920519166,-0.16451913642368629,-1.2885969718096977,2002-05-24,2002-06-03,0.3740431184512778,0.35009522253160436,-0.066165898889161148,0.065165898805827918,0.064165898222494147,1,True,True,False,ready,True
2002-05-24,-0.041766037769332319,-0.034991169501422108,0.048355414027562757,0.10697211423297365,0.026006949302119598,-0.03419133222741591,-0.0075747055419163409,0.56579724578263946,0.44462701362527418,0.31992636141313124,-0.075067105498254572,-0.075067105498254572,-0.00064161095702663928,0.13075541598883178,-0.052684707937258719,0.0064222885676574757,-0.078169800690020788,0.012032915676950437,-0.019519978646506897,0.017693538435836612,0.041933125459905282,-0.0056106271092929609,0.55590644583043192,0.23156068263969118,0,-0.011018519409733196,0.0047757813813459823,0,0.0007330683422021745,-0.003043869819652564,-0.019787185592757529,-0.016792531659511611,0.22222222222222221,-0.012800292130685854,0.024075807741630456,0.16666666666666666,0.0034885161414906513,-0.010208573180006029,0.018574333988527356,0.66666666666666663,0.0064543567033930969,0.022418649770931366,-0.5,-0.013589958950488285,-0.022146802501346249,0.043050144664065801,0.55555555555555558,0.0076902344096979368,0.04747381459445138,0.16666666666666663,-0.0095943078722564266,0.074676903983429022,0.19552546445275598,0.18514191492299442,2.939161901882013,0.036093338301900882,0.065597219198306717,-0.15822399783065613,-0.13306834971222908,-1.0936244039634071,2002-05-28,2002-06-04,0.35458535989588857,0.34246097546543358,-0.034791395574509998,0.033791395491176775,0.032791394907842997,1,True,True,False,ready,True
2002-05-28,-0.0070648429076809911,-0.031202270804206008,0.00083407257129612688,0.022349028762454013,0.017669726039706467,0.012165799072537389,-0.019230641980218382,0.54829781469335781,0.41592428492943168,0.32090772504561826,-0.081578582732791949,-0.081578582732791949,-0.0077180865687829225,0.12161858782998225,-0.035069672891339186,-0.00064319534669717254,-0.13906297129234704,0.011537443133367218,-0.047997852547380912,0.0038674020871331781,0.0014772679179932994,-0.01218063848006439,0.55609241955688926,0.23172479241762919,0.1111111111111111,-0.0078937014753935938,0.006283421216473079,0.33333333333333331,0.0087646663510643902,0.0028980257668805446,0.0019706116128950461,-0.0025731678378817695,0.22222222222222221,-0.011649377252507389,0.022764638672248184,0.16666666666666666,0.003753586521653576,-0.005486258131822826,0.0049743525059355066,0.77777777777777779,0.012917532983833562,0.026757454731640817,-0.16666666666666674,0.010061159274442066,-0.027211430215663496,-0.0018390861753359823,0.44444444444444442,-0.0065643805991987521,0.057318216739504421,-0.16666666666666669,-0.0010245133483048055,0.076230865495541658,0.16907394317352487,0.16141200005480105,3.0111133492969895,0.071951447414976333,0.054121915955574348,-0.16902161553172623,0.017383124281775828,-0.71406549649111861,2002-05-29,2002-06-05,0.35802781276037943,0.34171329005618234,-0.046638620362069103,0.045638620278735879,0.044638619695402101,1,True,True,False,ready,True
2002-05-29,0,0.021921520301699929,-0.012022059272364456,-0.012845072053867876,0.020218649598491602,0.0025042329528873384,-0.0025042329528872269,0.54620781062083823,0.40954416648479747,0.32090772504561826,-0.081578582732791949,-0.081578582732791949,-0.0071222970279725129,0.12034783680365368,-0.034088994833207022,-0.046775322481720887,-0.20447645805581283,-0.0052059498858470455,-0.072943828436427091,0.05601051513490695,0.034753263209356428,-0.041569372595873844,0.55880198883494925,0.23097140928301993,0.1111111111111111,-0.0067028224410545234,0.0072474525261350797,0.33333333333333331,0.0073831384412564611,-0.0053924430651958559,0.01886323647073546,0.026720142749754507,0.1111111111111111,-0.0048973870630305933,0.012119428812980219,0.33333333333333331,0.0088395437930159811,-0.0047378448922963494,0.051934436130451782,0.55555555555555558,0.00039373966179919985,0.022608890447485284,0.16666666666666663,0.014591359747574393,-0.039511170193618626,0.023781695363055012,0.1111111111111111,-0.035185003000173368,0.065074579795137394,0.33333333333333331,-0.0043169767849326364,0.072771055143532479,0.18851756395734343,0.19163138600194496,3.0150445546524955,0.0039312053555063649,0.016815438951761179,-0.071898591990575939,-0.0053803314918668722,-0.69202782032203625,2002-05-30,2002-06-06,0.35578224957440446,0.34365862405493885,-0.034670092500744744,0.033670092417411521,0.032670091834077743,1,True,True,False,ready,True
2002-05-30,0.0091333712509931459,-0.0049469162448118756,0.0091333712509931459,0.028075477645431536,0.04090926694997632,0.017929391647935375,-0.0087960203969421752,0.54550249152051378,0.40462654610380411,0.31805768523757799,-0.073151875419373624,-0.073151875419373624,0.0015313716865172911,0.12932139999414582,-0.027771047648891215,-0.032853193791749939,-0.20316847118832859,-0.020169204867693784,-0.072542139656013013,0.02282413140407934,0.041986565042743083,-0.012683988924056155,0.55998352037702637,0.22635723017301812,0.1111111111111111,-0.0044405864096010985,0.0062405895835412088,-0.16666666666666666,0.0020911195102768588,0.0064065098680531792,0.0042485580607772456,0.00058362525625549853,0.1111111111111111,-0.018903743926354855,0.012210887555193081,0.33333333333333331,0.010601560164758102,0.0099776345486022548,0.032251790425288002,0.1111111111111111,-0.01142077502993712,0.021837435878581758,-0.16666666666666666,0.0049152503169977262,-0.027826516703228412,0.031617654448846517,0.22222222222222221,-0.032829726003523185,0.063955843885993874,0.16666666666666666,-0.013418371934935145,0.073710669665414244,0.22766214464673676,0.23124394883376012,3.025776424516708,0.010731869864212212,0.051267791310867859,0.027048668605930595,0.015155576052191347,-0.63371020241971143,2002-05-31,2002-06-07,0.36057258688719357,0.32569715340286054,-0.10172531473726103,0.1007253146539278,0.099725314070594026,1,True,True,False,ready,True
2002-05-31,-0.037900477439811925,-0.07759798686583208,-0.016601362014817708,-0.032512798915942061,0.0042990854880320699,-0.03334548762338755,-0.0045549898164244504,0.56083358729966182,0.40943900455477433,0.34262960461743919,-0.10762250895216596,-0.10762250895216596,-0.034937921407538819,0.08620537980356624,-0.064142622604968669,-0.01552428077656322,-0.22447394189457665,-0.014261085736614734,-0.082291934701676284,-0.013455364260863412,-0.0010770812382544879,-0.0012631950399484854,0.55006076738905663,0.22634371263511655,0.77777777777777779,0.0054977445492756126,0.0088431987829623963,-0.16666666666666674,-0.0016423775293017808,-0.009487971071550241,-0.026465590125425466,-0.021393432769480063,0,-0.029506312600545228,0.015301923966062845,0,0.018441089564419311,-0.0086197483214648617,-0.021170369573775362,0.1111111111111111,-0.011363950585276924,0.015976409230105244,-0.16666666666666666,0.0024864018433669692,-0.044593776836711653,-0.00842036412335255,0.1111111111111111,-0.029251523245154443,0.068881123286414603,0.33333333333333331,-0.013550386351635042,0.063962927588662996,0.18821806867270266,0.19196114297863459,2.9947317503093127,-0.031044674207395494,0.091663186729200472,-0.0044943972933645833,0.002003958992389936,-0.79598383325929034,2002-06-03,2002-06-10,0.35009522253160436,0.32150620222091675,-0.085188346853670383,0.084188346770337152,0.083188346187003381,1,True,True,False,ready,True
2002-06-03,-0.016879106161387825,-0.052711055257887669,-0.025851536171671616,-0.062189586093372412,0.0065676668406383851,-0.020736488596142407,0.0038573824347544988,0.56327675138404143,0.40982627178192305,0.34677299720191657,-0.12255863452293159,-0.12255863452293159,-0.049910086817712029,0.067065001217246234,-0.075093274518181444,-0.025886896669565562,-0.26252363893170888,-0.030292390360082164,-0.1070879317649638,0.022382219260293774,3.5360497893946463e-05,0.0044054936905166021,0.55743423369450407,0.24249866770636699,0,-0.023204676248300977,0.0069548027938285866,0,0.0053193692293220102,0.003347577132840604,0.013140379374336635,0.01904505186164563,0,-0.036114676315320324,0.015987025148730405,0,0.022427729636541265,-0.0022283013689716885,0.01175719539331873,0.1111111111111111,-0.033040193128865032,0.019164054319871466,-0.16666666666666666,0.0049925527695940074,-0.047749543832909483,-0.011841529771014771,0.1111111111111111,-0.064116647149110417,0.072810933763347116,0.33333333333333331,-0.0016161242265758102,0.064150105540971614,0.1850405226882598,0.20033405283833647,3.1514531844614804,0.15672143415216794,0.21229128257946744,0.14626572568514404,0.15372286255982021,0.025071378041082244,2002-06-04,2002-06-11,0.34246097546543358,0.32390165645376923,-0.055717770709424699,0.054717770626091476,0.053717770042757698,1,True,True,False,ready,True
2002-06-04,-0.0056894642426032404,-0.05133567659280986,0.0057247446908023124,-0.079298485884025716,0.059226908587477735,-0.0043784819457625204,-0.0013109822968406524,0.54746000922436178,0.40910454932158968,0.32118733330729998,-0.12753663130131854,-0.12753663130131854,-0.055554897448291563,0.060082961015960556,-0.057574232832089886,0.013372192131672265,-0.27543083119614281,-0.0079965085005662007,-0.10879820313308039,0.0062385562392800256,-0.0076474474408699524,0.021368700632238467,0.5515280986973935,0.23291588320162249,0.22222222222222221,-0.0023905052196524345,0.0064109184791506461,0.16666666666666666,0.0041774351925353316,-0.0022749382137021994,-0.019699470643260077,-0.018716830858895639,0,-0.030954008835250384,0.013342212725279809,0,0.015779417603833647,-0.007401265349554452,-0.0099128868628363745,0.33333333333333331,-0.020000631980593885,0.019199084274187213,0,-0.00091841377321550885,-0.050509956545151072,-0.023066123360030982,0.1111111111111111,-0.063327252053313451,0.075000177139859792,0.33333333333333331,0.0039612046405038126,0.056010193967281144,0.18002158615882752,0.1961323453121171,3.1734599357893059,0.022006751327825338,0.16234658649231662,0.057281532832214606,0.21491042960778095,0.13924903127986304,2002-06-05,2002-06-12,0.34171329005618234,0.30549086369776973,-0.11205218019427078,0.11105218011093755,0.11005217952760378,1,True,True,False,ready,True
2002-06-05,-0.0026387652769097585,-0.053974441869719635,0.011064046109743084,-0.098027766172019429,0.13857441528521927,-0.0048315885547633216,0.0021928232778535106,0.54671855136081726,0.40749726238804673,0.32007351281423263,-0.12983582249694914,-0.12983582249694914,-0.058531669119078811,0.056397086654986106,-0.020688036814675605,0.032902205435034935,-0.26163745983502651,0.004840951030691174,-0.10160907322301792,-0.03328640505504403,-0.021838159325291852,0.028061254404343761,0.5511730105252115,0.23508655327967806,0.77777777777777779,0.0096845959365731565,0.0077291614770993496,-0.16666666666666674,-0.0024129370117856562,-0.0058286731612387597,-0.014807114176090387,-0.012804818544569488,0,-0.016529474317760473,0.013040041517262851,0,0.00641052909017302,-0.0078374954455974338,-0.043583237509662115,0.33333333333333331,-0.004843509681821752,0.019004800015603129,0,-0.0035618611830194888,-0.052624132977315663,-0.029895170840270796,0.1111111111111111,-0.0518471587254931,0.074892353748990295,0.33333333333333331,0.010098735040616688,0.052114229931575648,0.15212549999554076,0.16360969366300709,3.1183923132846396,-0.055067622504666049,0.10334775863214425,0.030080834095823138,0.13069220373699128,-0.15028523883847983,2002-06-06,2002-06-13,0.34365862405493885,0.29965355298158686,-0.1370218087739031,0.13602180869056987,0.1350218081072361,1,True,True,False,ready,True
2002-06-06,-0.024957056578140936,-0.088064869698853618,-0.095065704860428632,-0.10932549126318422,0.10505899955139682,-0.035465385550173714,0.010508328972032743,0.46244898172863991,0.40957377590675753,0.3321069443501653,-0.15128380659432439,-0.15128380659432439,-0.077513134162495501,0.029537831790422242,-0.05588772024610815,-0.095373257732123809,-0.27443670462162367,-0.052254572542307746,-0.12158080790602165,-0.032177149452745468,0.00030755287169517698,-0.043118685189816063,0.41342311624688016,0.20343439266082089,0,-0.021824751004211818,0.0058377245196948886,0,-0.003861932274394287,0.00092641958727206208,-0.00047039202075598724,0.001692880858554062,0,-0.032023711970649488,0.014377565262086264,0,0.0047526807900565293,-0.013317585726378721,-0.048302187591195221,0,-0.054439959279424799,0.018594716763721732,0,0.0099548118013013387,-0.038773498847430747,-0.012901512418341476,0.1111111111111111,-0.074136990708936173,0.072418516526823018,0.33333333333333331,0.0072963943405339182,0.054055166921125705,0.14367833941129485,0.16511121335843945,3.1846983667508901,0.06630605346625032,0.15892194223418232,0.16965381209839456,0.20967912700537036,0.19713787889943982,2002-06-07,2002-06-14,0.32569715340286054,0.28797845189435956,-0.12308231478248993,0.1220823146991567,0.12108231411582293,1,True,True,False,ready,True
2002-06-07,-0.034896466959715093,-0.085060859218756793,-0.12254706772989873,-0.1348723033126337,0.024119770790637068,-0.016681032104883229,-0.018215434854831798,0.47467389902224394,0.4148909584251978,0.35347707976526632,-0.18039019447954663,-0.18039019447954663,-0.10394597148021889,-0.0064529245381290679,-0.059668071344879531,-0.089510802184181601,-0.27021591012047619,-0.041789615355679315,-0.11305020162145059,-0.025392787873877262,-0.033036265545717133,-0.047721186828502286,0.40991064885468725,0.20065795253863572,0.66666666666666663,0.0010614767920152052,0.0093203544542062727,0,0.0064451721732528356,0.010175384929144396,-0.012679987386052142,-0.014609071190611903,0,-0.035637512901346508,0.010807814369633377,0,0.0001594165935330516,0.0063457702743160843,-0.034516584851821935,0,-0.038048898385844569,0.017408743555793291,0,0.0033499752041658629,-0.021847003686358356,-0.051406600441380193,0.1111111111111111,-0.076355940103699463,0.073455965089351802,0.33333333333333331,-0.01143765454717359,0.063039688421141479,0.1137505297036808,0.13534360680784249,3.1574258722874879,-0.027272494463402335,0.1626941219781754,0.086586151017453317,0.18906484257625611,0.051920433971180319,2002-06-10,2002-06-17,0.32150620222091675,0.30294692921388044,-0.059459195943683603,0.05845919586035038,0.057459195277016602,1,True,True,False,ready,True
2002-06-10,0.0037298947998408386,-0.064451858257528027,-0.082190788032949755,-0.12869047869125955,0.038920801457376683,0,0.0037298947998408386,0.4617214768807647,0.41507136062201094,0.3286993243519501,-0.17732742778004051,-0.17732742778004051,-0.097119401716245557,-0.0033948885278674013,-0.025512406473577425,-0.045328382388719439,-0.26603363783649042,-0.018906512328495537,-0.10780694798919468,-0.038939451783950599,-0.036862405644230316,-0.026421870060223902,0.37949179350277945,0.19127109067462522,0.77777777777777779,0.0035682061680932724,0.0099958629833784302,0.33333333333333337,-0.0002567121185957583,-0.0049329862219695238,0.012989181068462792,0.0054983879515722164,0.22222222222222221,-0.010105020650711272,0.01286071734071904,0.16666666666666666,0.0089837834417371802,-0.0019347930804940209,-0.034667783157695725,0.22222222222222221,-0.020874191805856701,0.021111667465563165,0.16666666666666666,0.014205419300476434,-0.029425908832405194,-0.036729029916285662,0.1111111111111111,-0.067947938750442347,0.071143198580321809,0.33333333333333331,0.0066035912365255134,0.052164473996843062,0.11744195546945269,0.13734315914523088,3.1663185451815687,0.0088926728940807095,0.014865360720088086,0.056811264177652837,0.21140822641140378,0.096579075215131663,2002-06-11,2002-06-18,0.32390165645376923,0.30564070947366934,-0.058029680205279557,0.057029680121946334,0.056029679538612556,1,True,True,False,ready,True
2002-06-11,-0.048650087228380413,-0.1074124812433053,-0.15707939960642997,-0.19840288432510517,-0.023191081462376913,-0.056073192479643118,0.0074231052512625448,0.47282591976198202,0.42293663283824789,0.37130218996091874,-0.21639255452495698,-0.21639255452495698,-0.13365694239420656,-0.051245335764124822,-0.066902505521059488,-0.11348452932346932,-0.30438394677337233,-0.056345434495686846,-0.13459730975338885,-0.040509975722245808,-0.043594870282960649,-0.057139094827782476,0.35567260904925585,0.18251958506345231,0,-0.015172171346669537,0.0065534984401109282,0,-0.0031769028669315739,0.0011350038416292479,-0.026309111029923317,-0.020287354797190741,0.1111111111111111,-0.021243215104093074,0.022121621413706296,-0.16666666666666666,-0.0082982124526136264,0.0014751489748373245,-0.041277423544359038,0,-0.047937440649951965,0.031405015687038594,0,0.012343288939970873,-0.021017893133342423,-0.050589889838053903,0,-0.11325354645677126,0.071413449808644447,0,-0.0082103474438628005,0.058744323892949937,0.07731713981187166,0.10598106244826716,3.1966302471249484,0.030311701943379451,0.023170311335642325,0.16553086287292829,0.28319321215587934,0.25187910333510061,2002-06-12,2002-06-19,0.30549086369776973,0.25998949702825802,-0.1612786379470838,0.16027863786375057,0.1592786372804168,1,True,True,False,ready,True
2002-06-12,-0.018248970134577599,-0.12302268610097311,-0.24275968988826974,-0.20819939877489868,-0.03136058820932857,-0.015802094461465594,-0.0024468756731119636,0.38072992821047058,0.42392110152109541,0.37691037415814155,-0.23056289309782807,-0.23056289309782807,-0.13926427565613797,-0.068827434755910466,-0.062607351922375556,-0.1561995075249675,-0.29554741243304666,-0.071835259727934406,-0.12870586975387194,-0.060415334178597555,-0.086560182363302235,-0.084364247797033096,0.27978313048951625,0.16224503738605334,0.66666666666666663,0.0082845800676709797,0.011939742144427253,-0.5,-0.0091682880164239196,-0.0028075138524236479,-0.03826121836365972,-0.032710177000921291,0.1111111111111111,-0.025377224130169983,0.016947646759687979,-0.16666666666666666,-0.0099161793121876063,0.0044963082836527238,-0.06473152773192839,0,-0.066168334435027773,0.028976242710612752,0,0.020357824577585719,-0.032007808800291512,-0.10930068831760009,0,-0.10045867719605973,0.064336848916048878,0,-0.0024647947276118659,0.050481219492069698,0.050662389752425541,0.087348013658147983,3.1842843643027336,-0.012345882822214473,0.065892051018093797,0.22159192511274534,0.24353638296022487,0.1834237340182798,2002-06-13,2002-06-20,0.29965355298158686,0.25699550215374128,-0.1535684005443857,0.15256840046105247,0.1515683998777187,1,True,True,False,ready,True
