strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,aapl_decision_date,aapl_fill_date,aapl_adjusted_open,aapl_equity_before_fill,aapl_equity,aapl_cash,aapl_shares,aapl_holding_exposure_for_return,aapl_target_exposure,aapl_new_exposure_after_fill,aapl_signed_share_delta,aapl_reference_price,aapl_fill_price,aapl_turnover,aapl_fees,aapl_slippage,aapl_margin_interest,aapl_trade_executed,aapl_daily_return,aapl_monetary_pnl,aapl_drawdown
2006-09-19,2006-09-20,2.226597596676085,1559.6116084760165,1559.6116084760165,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.226597596676085,2.226597596676085,0.0,0.0,0.0,0.0,False,0.0037785360892577113,5.870865470795479,-0.0029488515187248154,2006-09-19,2006-09-20,2.226597596676085,2835.4837995516436,2835.4837995516436,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.226597596676085,2.226597596676085,0.0,0.0,0.0,0.0,False,0.0037785360892577113,10.673647106316366,-0.13208843176131835
2006-09-20,2006-09-21,2.252640408799182,1577.8531947263455,1577.8531947263455,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.252640408799182,2.252640408799182,0.0,0.0,0.0,0.0,False,0.011696236518881742,18.241586250328965,0.0,2006-09-20,2006-09-21,2.252640408799182,2868.648288716657,2868.648288716657,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.252640408799182,2.252640408799182,0.0,0.0,0.0,0.0,False,0.011696236518881742,33.16448916501349,-0.12193713278172513
2006-09-21,2006-09-22,2.2242013460849286,1557.9331640887756,1557.9331640887756,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2242013460849286,2.2242013460849286,0.0,0.0,0.0,0.0,False,-0.012624768073575265,-19.92003063756988,-0.012624768073575265,2006-09-21,2006-09-22,2.2242013460849286,2832.432269386951,2832.432269386951,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2242013460849286,2.2242013460849286,0.0,0.0,0.0,0.0,False,-0.012624768073575265,-36.21601932970634,-0.1330224728343744
2006-09-22,2006-09-25,2.2095331168763255,1547.6588601087142,1547.6588601087142,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2095331168763255,2.2095331168763255,0.0,0.0,0.0,0.0,False,-0.006594829750652842,-10.274303980061404,-0.01913633962814143,2006-09-22,2006-09-25,2.2095331168763255,2813.7528607900886,2813.7528607900886,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2095331168763255,2.2095331168763255,0.0,0.0,0.0,0.0,False,-0.006594829750652842,-18.67940859686223,-0.13874004202367363
2006-09-25,2006-09-26,2.2804806387693053,1597.353775302227,1597.353775302227,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2804806387693053,2.2804806387693053,0.0,0.0,0.0,0.0,False,0.03210973456387012,49.69491519351277,0.0,2006-09-25,2006-09-26,2.2804806387693053,2904.101718278389,2904.101718278389,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2804806387693053,2.2804806387693053,0.0,0.0,0.0,0.0,False,0.03210973456387034,90.34885748830038,-0.11108521338256372
2006-09-26,2006-09-27,2.310116636611874,1618.112194485397,1618.112194485397,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.310116636611874,2.310116636611874,0.0,0.0,0.0,0.0,False,0.012995505131129903,20.758419183169963,0.0,2006-09-26,2006-09-27,2.310116636611874,2941.841987059599,2941.841987059599,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.310116636611874,2.310116636611874,0.0,0.0,0.0,0.0,False,0.012995505131129903,37.740268781210034,-0.09953331671193966
2006-09-27,2006-09-28,2.305626538187165,1614.9671225438701,1614.9671225438701,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.305626538187165,2.305626538187165,0.0,0.0,0.0,0.0,False,-0.0019436674120900665,-3.145071941526794,-0.0019436674120900665,2006-09-27,2006-09-28,2.305626538187165,2936.124024657833,2936.124024657833,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.305626538187165,2.305626538187165,0.0,0.0,0.0,0.0,False,-0.0019436674120899555,-5.717962401765817,-0.1012835244599194
2006-09-28,2006-09-29,2.308321703616323,1616.8549406643751,1616.8549406643751,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.308321703616323,2.308321703616323,0.0,0.0,0.0,0.0,False,0.0011689514257919864,1.8878181205050169,-0.0007769880390905426,2006-09-28,2006-09-29,2.308321703616323,2939.5562110227593,2939.5562110227593,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.308321703616323,2.308321703616323,0.0,0.0,0.0,0.0,False,0.0011689514257919864,3.4321863649261104,-0.10023296855445396
2006-09-29,2006-10-02,2.248150231740367,1574.7080677058661,1574.7080677058661,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.248150231740367,2.248150231740367,0.0,0.0,0.0,0.0,False,-0.02606719495886911,-42.14687295850899,-0.02682392909926401,2006-09-29,2006-10-02,2.248150231740367,2862.9302261774747,2862.9302261774747,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.248150231740367,2.248150231740367,0.0,0.0,0.0,0.0,False,-0.026067194958869,-76.62598484528462,-0.12368737118070783
2006-10-02,2006-10-03,2.2286928416776273,1561.079214671175,1561.079214671175,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2286928416776273,2.2286928416776273,0.0,0.0,0.0,0.0,False,-0.008654844230617686,-13.628853034691247,-0.03524661640187443,2006-10-02,2006-10-03,2.2286928416776273,2838.1520110267816,2838.1520110267816,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2286928416776273,2.2286928416776273,0.0,0.0,0.0,0.0,False,-0.008654844230617686,-24.778215150693086,-0.13127172048046187
2006-10-03,2006-10-04,2.2182154085913197,1553.7403375014385,1553.7403375014385,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2182154085913197,2.2182154085913197,0.0,0.0,0.0,0.0,False,-0.004701156162201681,-7.338877169736406,-0.03978207271618173,2006-10-03,2006-10-04,2.2182154085913197,2824.809415210878,2824.809415210878,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2182154085913197,2.2182154085913197,0.0,0.0,0.0,0.0,False,-0.004701156162201681,-13.342595815903678,-0.13535574778500403
2006-10-04,2006-10-05,2.231087724525326,1562.7567010278417,1562.7567010278417,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.231087724525326,2.231087724525326,0.0,0.0,0.0,0.0,False,0.005803005372765346,9.016363526403211,-0.03420992292512803,2006-10-04,2006-10-05,2.231087724525326,2841.2017994243847,2841.2017994243847,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.231087724525326,2.231087724525326,0.0,0.0,0.0,0.0,False,0.005803005372765346,16.39238421350683,-0.1303382125438698
2006-10-05,2006-10-06,2.2277944642924745,1560.449949733151,1560.449949733151,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2277944642924745,2.2277944642924745,0.0,0.0,0.0,0.0,False,-0.0014760783256750898,-2.3067512946906845,-0.03563550472505028,2006-10-05,2006-10-06,2.2277944642924745,2837.0079630293853,2837.0079630293853,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2277944642924745,2.2277944642924745,0.0,0.0,0.0,0.0,False,-0.0014760783256750898,-4.19383639499938,-0.13162190145900166
2006-10-06,2006-10-09,2.209234690706118,1547.4498286609019,1547.4498286609019,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.209234690706118,2.209234690706118,0.0,0.0,0.0,0.0,False,-0.00833100803679876,-13.000121072249158,-0.043669633085589354,2006-10-06,2006-10-09,2.209234690706118,2813.3728268889254,2813.3728268889254,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.209234690706118,2.209234690706118,0.0,0.0,0.0,0.0,False,-0.00833100803679876,-23.635136140459963,-0.13885636637692678
2006-10-09,2006-10-10,2.231387055381941,1562.9663661597222,1562.9663661597222,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.231387055381941,2.231387055381941,0.0,0.0,0.0,0.0,False,0.010027166769114304,15.516537498820298,-0.03408034901017021,2006-10-09,2006-10-10,2.231387055381941,2841.582985407835,2841.582985407835,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.231387055381941,2.231387055381941,0.0,0.0,0.0,0.0,False,0.010027166769114304,28.210158518909793,-0.13022153555042715
2006-10-10,2006-10-11,2.197859157857051,1539.481881012665,1539.481881012665,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.197859157857051,2.197859157857051,0.0,0.0,0.0,0.0,False,-0.015025585742295622,-23.484485147057057,-0.04859385754628609,2006-10-10,2006-10-11,2.197859157857051,2798.8865366167415,2798.8865366167415,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.197859157857051,2.197859157857051,0.0,0.0,0.0,0.0,False,-0.015025585742295622,-42.696448791093644,-0.14329046644481636
2006-10-11,2006-10-12,2.203547188608086,1543.4660399832512,1543.4660399832512,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.203547188608086,2.203547188608086,0.0,0.0,0.0,0.0,False,0.0025879869193168314,3.9841589705861225,-0.046131630894658215,2006-10-11,2006-10-12,2.203547188608086,2806.1300183621574,2806.1300183621574,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.203547188608086,2.203547188608086,0.0,0.0,0.0,0.0,False,0.0025879869193168314,7.24348174541592,-0.14107331337832152
2006-10-12,2006-10-13,2.264015939566392,1585.8211409163537,1585.8211409163537,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.264015939566392,2.264015939566392,0.0,0.0,0.0,0.0,False,0.02744155027444739,42.35510093310245,-0.01995600408864895,2006-10-12,2006-10-13,2.264015939566392,2883.1345763376785,2883.1345763376785,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.264015939566392,2.264015939566392,0.0,0.0,0.0,0.0,False,0.02744155027444739,77.00455797552104,-0.11750303352532832
2006-10-13,2006-10-16,2.2508442404744775,1576.5950756238333,1576.5950756238333,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2508442404744775,2.2508442404744775,0.0,0.0,0.0,0.0,False,-0.0058178473312502366,-9.226065292520389,-0.02565775043476959,2006-10-13,2006-10-16,2.2508442404744775,2866.3609395370972,2866.3609395370972,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2508442404744775,2.2508442404744775,0.0,0.0,0.0,0.0,False,-0.0058178473312501255,-16.773636800581244,-0.12263726614656933
2006-10-16,2006-10-17,2.246354105859792,1573.4499783331787,1573.4499783331787,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.246354105859792,2.246354105859792,0.0,0.0,0.0,0.0,False,-0.0019948668743685616,-3.1450972906545758,-0.027601433512725038,2006-10-16,2006-10-17,2.246354105859792,2860.6429310488306,2860.6429310488306,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.246354105859792,2.246354105859792,0.0,0.0,0.0,0.0,False,-0.0019948668743685616,-5.718008488266605,-0.12438748800113897
2006-10-17,2006-10-18,2.2376741861290665,1567.3701623875907,1567.3701623875907,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.2376741861290665,2.2376741861290665,0.0,0.0,0.0,0.0,False,-0.0038640033234667026,-6.079815945588052,-0.031358784805366136,2006-10-17,2006-10-18,2.2376741861290665,2849.5893972560066,2849.5893972560066,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.2376741861290665,2.2376741861290665,0.0,0.0,0.0,0.0,False,-0.0038640033234667026,-11.053533792824055,-0.12777085765757157
2006-10-18,2006-10-19,2.372682218395717,1661.936012397894,1661.936012397894,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.372682218395717,2.372682218395717,0.0,0.0,0.0,0.0,False,0.06033408844931065,94.5658500103034,0.0,2006-10-18,2006-10-19,2.372682218395717,3021.5167759942683,3021.5167759942683,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.372682218395717,2.372682218395717,0.0,0.0,0.0,0.0,False,0.06033408844931065,171.92737873826172,-0.07514570743541715
2006-10-19,2006-10-20,2.3640006587266953,1655.855047763918,1655.855047763918,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.3640006587266953,2.3640006587266953,0.0,0.0,0.0,0.0,False,-0.0036589643576001585,-6.080964633976009,-0.0036589643576001585,2006-10-19,2006-10-20,2.3640006587266953,3010.4611538050144,3010.4611538050144,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.3640006587266953,2.3640006587266953,0.0,0.0,0.0,0.0,False,-0.0036589643576001585,-11.055622189253882,-0.07852971632788441
2006-10-20,2006-10-23,2.3945344308072367,1677.2423094130202,1677.2423094130202,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.3945344308072367,2.3945344308072367,0.0,0.0,0.0,0.0,False,0.012916143643118883,21.38726164910213,0.0,2006-10-20,2006-10-23,2.3945344308072367,3049.344702499589,3049.344702499589,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.3945344308072367,2.3945344308072367,0.0,0.0,0.0,0.0,False,0.01291614364311866,38.88354869457453,-0.06662787378111001
2006-10-23,2006-10-24,2.431055809869818,1702.823567036124,1702.823567036124,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.431055809869818,2.431055809869818,0.0,0.0,0.0,0.0,False,0.015251974911160149,25.58125762310374,0.0,2006-10-23,2006-10-24,2.431055809869818,3095.853231397592,3095.853231397592,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.431055809869818,2.431055809869818,0.0,0.0,0.0,0.0,False,0.015251974911160149,46.50852889800308,-0.05239210552924323
2006-10-24,2006-10-25,2.435246701671817,1705.7590608649243,1705.7590608649243,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.435246701671817,2.435246701671817,0.0,0.0,0.0,0.0,False,0.0017238978163249818,2.9354938288004178,0.0,2006-10-24,2006-10-25,2.435246701671817,3101.1901660228614,3101.1901660228614,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.435246701671817,2.435246701671817,0.0,0.0,0.0,0.0,False,0.0017238978163252039,5.33693462526935,-0.05075852634923261
2006-10-25,2006-10-26,2.4517114408250844,1717.2917232338675,1717.2917232338675,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.4517114408250844,2.4517114408250844,0.0,0.0,0.0,0.0,False,0.006761014866364157,11.532662368943193,0.0,2006-10-25,2006-10-26,2.4517114408250844,3122.157358838764,3122.157358838764,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.4517114408250844,2.4517114408250844,0.0,0.0,0.0,0.0,False,0.006761014866364157,20.967192815902763,-0.04434069063411039
2006-10-26,2006-10-27,2.4472212604837287,1714.1465939141451,1714.1465939141451,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.4472212604837287,2.4472212604837287,0.0,0.0,0.0,0.0,False,-0.0018314473174072532,-3.1451293197224004,-0.0018314473174072532,2006-10-26,2006-10-27,2.4472212604837287,3116.4392921193958,3116.4392921193958,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.4472212604837287,2.4472212604837287,0.0,0.0,0.0,0.0,False,-0.0018314473174071422,-5.71806671936838,-0.046090930312603806
2006-10-27,2006-10-30,2.3945349175566357,1677.2426503547395,1677.2426503547395,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.3945349175566357,2.3945349175566357,0.0,0.0,0.0,0.0,False,-0.021529047568293325,-36.90394355940566,-0.02332106556928537,2006-10-27,2006-10-30,2.3945349175566357,3049.345322355659,3049.345322355659,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.3945349175566357,2.3945349175566357,0.0,0.0,0.0,0.0,False,-0.021529047568293325,-67.09396976373682,-0.06662768404973018
2006-10-30,2006-10-31,2.43824035928383,1707.8559566715435,1707.8559566715435,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.43824035928383,2.43824035928383,0.0,0.0,0.0,0.0,False,0.018252163042913994,30.613306316804028,-0.005494562417476367,2006-10-30,2006-10-31,2.43824035928383,3105.002470353442,3105.002470353442,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.43824035928383,2.43824035928383,0.0,0.0,0.0,0.0,False,0.018252163042913994,55.657147997782886,-0.049591620359263566
2006-10-31,2006-11-01,2.4277635699955247,1700.5175304476086,1700.5175304476086,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.4277635699955247,2.4277635699955247,0.0,0.0,0.0,0.0,False,-0.004296864846984438,-7.338426223934903,-0.009767817872359585,2006-10-31,2006-11-01,2.4277635699955247,3091.66069438878,3091.66069438878,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.4277635699955247,2.4277635699955247,0.0,0.0,0.0,0.0,False,-0.004296864846984549,-13.341775964661792,-0.053675396716021395
2006-11-01,2006-11-02,2.362504083921,1654.8067777741364,1654.8067777741364,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.362504083921,2.362504083921,0.0,0.0,0.0,0.0,False,-0.026880494822914436,-45.71075267347214,-0.036385748917524885,2006-11-01,2006-11-02,2.362504083921,3008.5553250990547,3008.5553250990547,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.362504083921,2.362504083921,0.0,0.0,0.0,0.0,False,-0.026880494822914325,-83.10536928972533,-0.07911307031539283
2006-11-02,2006-11-03,2.3756746139468103,1664.0320241988609,1664.0320241988609,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.3756746139468103,2.3756746139468103,0.0,0.0,0.0,0.0,False,0.005574817887278094,9.225246424724446,-0.03101377495415414,2006-11-02,2006-11-03,2.3756746139468103,3025.3274731402826,3025.3274731402826,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.3756746139468103,2.3756746139468103,0.0,0.0,0.0,0.0,False,0.005574817887278094,16.772148041227865,-0.07397929338762643
2006-11-03,2006-11-06,2.363400994104326,1655.4350150163593,1655.4350150163593,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.363400994104326,2.363400994104326,0.0,0.0,0.0,0.0,False,-0.005166372436035571,-8.597009182501552,-0.03601991867812915,2006-11-03,2006-11-06,2.363400994104326,3009.6975046730695,3009.6975046730695,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.363400994104326,2.363400994104326,0.0,0.0,0.0,0.0,False,-0.005166372436035571,-15.629968467213075,-0.07876346124146683
2006-11-06,2006-11-07,2.408304293750763,1686.8873562440715,1686.8873562440715,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.408304293750763,2.408304293750763,0.0,0.0,0.0,0.0,False,0.01899944180376134,31.452341227712168,-0.017704835223069093,2006-11-06,2006-11-07,2.408304293750763,3066.8800772600316,3066.8800772600316,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.408304293750763,2.408304293750763,0.0,0.0,0.0,0.0,False,0.018999441803761563,57.182572586962124,-0.06126048123582539
2006-11-07,2006-11-08,2.3954330032071542,1677.871710948376,1677.871710948376,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.3954330032071542,2.3954330032071542,0.0,0.0,0.0,0.0,False,-0.005344544946835894,-9.015645295695549,-0.02295475588227891,2006-11-07,2006-11-08,2.3954330032071542,3050.48899884056,3050.48899884056,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.3954330032071542,2.3954330032071542,0.0,0.0,0.0,0.0,False,-0.005344544946835894,-16.391078419471796,-0.06627761678723165
2006-11-08,2006-11-09,2.4816465990149887,1738.2596881163574,1738.2596881163574,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.4816465990149887,2.4816465990149887,0.0,0.0,0.0,0.0,False,0.035990819067954094,60.38797716798149,0.0,2006-11-08,2006-11-09,2.4816465990149887,3160.2785964666145,3160.2785964666145,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.4816465990149887,2.4816465990149887,0.0,0.0,0.0,0.0,False,0.035990819067954094,109.78959762605473,-0.03267218343332212
2006-11-09,2006-11-10,2.5011055421964943,1751.8896290270347,1751.8896290270347,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.5011055421964943,2.5011055421964943,0.0,0.0,0.0,0.0,False,0.007841141921347328,13.629940910677306,0.0,2006-11-09,2006-11-10,2.5011055421964943,3185.0587894525056,3185.0587894525056,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.5011055421964943,2.5011055421964943,0.0,0.0,0.0,0.0,False,0.007841141921347328,24.780192985891063,-0.025087228739155698
2006-11-10,2006-11-13,2.491226020697716,1744.969556698436,1744.969556698436,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.491226020697716,2.491226020697716,0.0,0.0,0.0,0.0,False,-0.003950061815504946,-6.920072328598735,-0.003950061815504946,2006-11-10,2006-11-13,2.491226020697716,3172.4776103481513,3172.4776103481513,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.491226020697716,2.491226020697716,0.0,0.0,0.0,0.0,False,-0.003950061815504835,-12.581179104354305,-0.028938194450361165
2006-11-13,2006-11-14,2.538523619264586,1778.0989752732373,1778.0989752732373,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.538523619264586,2.538523619264586,0.0,0.0,0.0,0.0,False,0.018985671381845703,33.12941857480132,0.0,2006-11-13,2006-11-14,2.538523619264586,3232.7092277244838,3232.7092277244838,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.538523619264586,2.538523619264586,0.0,0.0,0.0,0.0,False,0.01898567138184548,60.23161737633245,-0.010501934118734124
2006-11-14,2006-11-15,2.546007379078421,1783.340945667047,1783.340945667047,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.546007379078421,2.546007379078421,0.0,0.0,0.0,0.0,False,0.0029480757070927677,5.241970393809652,0.0,2006-11-14,2006-11-15,2.546007379078421,3242.2394992668333,3242.2394992668333,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.546007379078421,2.546007379078421,0.0,0.0,0.0,0.0,False,0.0029480757070927677,9.53027154234951,-0.007584818908494273
2006-11-15,2006-11-16,2.540619274123619,1779.5668685514777,1779.5668685514777,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.540619274123619,2.540619274123619,0.0,0.0,0.0,0.0,False,-0.002116295891001152,-3.7740771155692983,-0.002116295891001152,2006-11-15,2006-11-16,2.540619274123619,3235.377961136893,3235.377961136893,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.540619274123619,2.540619274123619,0.0,0.0,0.0,0.0,False,-0.002116295891001152,-6.861538129940072,-0.009685063078405332
2006-11-16,2006-11-17,2.5487020242107743,1785.2283993476829,1785.2283993476829,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.5487020242107743,2.5487020242107743,0.0,0.0,0.0,0.0,False,0.003181409418356651,5.66153079620517,0.0,2006-11-16,2006-11-17,2.5487020242107743,3245.6710230543977,3245.6710230543977,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.5487020242107743,2.5487020242107743,0.0,0.0,0.0,0.0,False,0.003181409418356651,10.293061917504474,-0.006534465810943746
2006-11-17,2006-11-20,2.5564855924474066,1790.680369382744,1790.680369382744,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.5564855924474066,2.5564855924474066,0.0,0.0,0.0,0.0,False,0.003053934184025442,5.451970035061095,0.0,2006-11-17,2006-11-20,2.5564855924474066,3255.5830887418047,3255.5830887418047,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.5564855924474066,2.5564855924474066,0.0,0.0,0.0,0.0,False,0.003053934184025442,9.912065687406994,-0.0035004874554325216
2006-11-20,2006-11-21,2.6169548530559172,1833.035827298346,1833.035827298346,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.6169548530559172,2.6169548530559172,0.0,0.0,0.0,0.0,False,0.02365327650863902,42.355457915602074,0.0,2006-11-20,2006-11-21,2.6169548530559172,3332.588295736664,3332.588295736664,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.6169548530559172,2.6169548530559172,0.0,0.0,0.0,0.0,False,0.02365327650863902,77.00520699485924,0.0
2006-11-21,2006-11-22,2.663952984428979,1865.9554852444114,1865.9554852444114,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.663952984428979,2.663952984428979,0.0,0.0,0.0,0.0,False,0.01795909139134766,32.9196579460654,0.0,2006-11-21,2006-11-22,2.663952984428979,3392.438553509534,3392.438553509534,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.663952984428979,2.663952984428979,0.0,0.0,0.0,0.0,False,0.01795909139134766,59.85025777287001,0.0
2006-11-22,2006-11-24,2.680118901495474,1877.2788388473275,1877.2788388473275,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.680118901495474,2.680118901495474,0.0,0.0,0.0,0.0,False,0.006068394285104306,11.323353602916086,0.0,2006-11-22,2006-11-24,2.680118901495474,3413.0252082402185,3413.0252082402185,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.680118901495474,2.680118901495474,0.0,0.0,0.0,0.0,False,0.006068394285104306,20.586654730684586,0.0
2006-11-24,2006-11-27,2.7693258861903263,1939.7635235945525,1939.7635235945525,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.7693258861903263,2.7693258861903263,0.0,0.0,0.0,0.0,False,0.033284711601815786,62.48468474722495,0.0,2006-11-24,2006-11-27,2.7693258861903263,3526.6267679862212,3526.6267679862212,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.7693258861903263,2.7693258861903263,0.0,0.0,0.0,0.0,False,0.033284711601815786,113.60155974600275,0.0
2006-11-27,2006-11-28,2.70496527732424,1894.6823859583767,1894.6823859583767,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.70496527732424,2.70496527732424,0.0,0.0,0.0,0.0,False,-0.023240532718460716,-45.081137636175754,-0.023240532718460716,2006-11-27,2006-11-28,2.70496527732424,3444.6660831990384,3444.6660831990384,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.70496527732424,2.70496527732424,0.0,0.0,0.0,0.0,False,-0.023240532718460605,-81.9606847871828,-0.023240532718460605
2006-11-28,2006-11-29,2.7839950041267376,1950.0384500805433,1950.0384500805433,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.7839950041267376,2.7839950041267376,0.0,0.0,0.0,0.0,False,0.02921654021402964,55.35606412216657,0.0,2006-11-28,2006-11-29,2.7839950041267376,3545.3073083427275,3545.3073083427275,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.7839950041267376,2.7839950041267376,0.0,0.0,0.0,0.0,False,0.029216540214029862,100.6412251436891,0.0
2006-11-29,2006-11-30,2.760344690195176,1933.4726798637655,1933.4726798637655,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.760344690195176,2.760344690195176,0.0,0.0,0.0,0.0,False,-0.00849509927155212,-16.565770216777764,-0.00849509927155212,2006-11-29,2006-11-30,2.760344690195176,3515.189570810197,3515.189570810197,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.760344690195176,2.760344690195176,0.0,0.0,0.0,0.0,False,-0.00849509927155212,-30.117737532530555,-0.00849509927155212
2006-11-30,2006-12-01,2.7480724670964043,1924.8766490249538,1924.8766490249538,0.0,700.4461025217308,1.0,1.0,1.0,0.0,2.7480724670964043,2.7480724670964043,0.0,0.0,0.0,0.0,False,-0.004445902405725954,-8.596030838811657,-0.012903233294989769,2006-11-30,2006-12-01,2.7480724670964043,3499.561381040749,3499.561381040749,0.0,1273.460370111114,1.0,1.0,1.0,0.0,2.7480724670964043,2.7480724670964043,0.0,0.0,0.0,0.0,False,-0.004445902405725954,-15.628189769448,-0.012903233294989769
