decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,spy_return_20,qqq_return_20,risk_regime_ready,risk_on,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_opportunity_risk_on,shadow_matured_signal_risk_on,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,selector_regime_n_eff,selector_regime_mean,selector_regime_ready,selector_cash_prediction,selector_skip_prediction,risk_on_n_raw,risk_on_n_eff,risk_on_weighted_label_sum,risk_on_weighted_squared_label_sum,risk_on_mean,risk_on_ready,risk_on_cash_selected,not_risk_on_n_raw,not_risk_on_n_eff,not_risk_on_weighted_label_sum,not_risk_on_weighted_squared_label_sum,not_risk_on_mean,not_risk_on_ready,not_risk_on_cash_selected,selector_skip_signal,learner_cash_signal,target_exposure
2024-05-30,0.0027783539240868738,0.011394243108923563,-0.013533851132961794,-0.0029808437365181906,True,False,False,False,False,0.013458847009161501,0.044488989654993594,0.071242328714747005,185.15938949584961,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.044488989654993594,0.071242328714747005,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-05-31,0.0042310778743417377,0.011394243108923563,-0.0024965241085836976,-0.0028098519897241658,True,False,False,False,False,0.013458847009161501,0.044235090569580748,0.055774228414567473,186.12375488281251,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.044235090569580748,0.055774228414567473,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-03,0.005857982988941357,0.011394243108923563,-0.0031165007015204749,0.0030323955535165315,True,False,False,False,False,0.013458847009161501,0.032290742031734876,0.040529810662244925,186.66399307250975,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.032290742031734876,0.040529810662244925,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-04,-0.0014898956383178064,0.011394243108923563,-0.0031505191817211564,-0.0011870964973523801,True,False,False,False,False,0.013458847009161501,0.022881702476711396,0.032072576065150571,187.30276718139649,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.022881702476711396,0.032072576065150571,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-05,0.0024053287378920096,0.011394243108923563,0.0062291165931847026,0.016959122976664354,True,False,False,False,False,0.013458847009161501,0.03389782436052946,0.052711622795788005,187.98272933959962,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.03389782436052946,0.052711622795788005,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-06,-0.0061832832478475597,0.011394243108923563,0.0091161231490564099,0.016808959898670706,True,False,False,False,False,0.013458847009161501,0.033778744710604824,0.052970037093309053,188.57695999145508,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.033778744710604824,0.052970037093309053,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-07,0.011507863156447362,0.010623396813901675,0.015305374560807827,0.020499929738102773,True,False,False,False,False,0.013110051869726774,0.026606708780183119,0.049748495359824618,189.20006256103517,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.026606708780183119,0.049748495359824618,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-10,-0.01919755660979916,0.011258997837276019,0.011748188064775844,0.01502320123020473,True,False,False,False,False,0.013110051869726774,0.028453863135295521,0.051508639015417357,189.69923858642579,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.028453863135295521,0.051508639015417357,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-11,0.069713402662002766,0.011258997837276019,0.013476652064101202,0.018143011971529566,True,False,False,False,False,0.013110051869726774,0.03079247132030094,0.056287743473308227,190.73377685546876,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.03079247132030094,0.056287743473308227,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-12,0.027487159865196897,0.011643108428094906,0.029005956841050118,0.038800206605656307,True,False,False,False,False,0.013458847009161501,0.03451160942720688,0.063283503604780744,192.00476608276367,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.03451160942720688,0.063283503604780744,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-13,-0.0023283970718530611,0.01241813551795512,0.037963277138040041,0.055741443894216092,True,False,False,False,False,0.014313016131538653,0.023915636663772721,0.052594443623801501,193.22023620605469,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.023915636663772721,0.052594443623801501,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-14,-0.0063596005215601492,0.01241813551795512,0.02922040489833555,0.063189224687136614,True,False,False,False,False,0.014313016131538653,0.026650931344460727,0.060201820328696254,194.34301223754883,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.026650931344460727,0.060201820328696254,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-17,0.015466106422064474,0.011643108428094906,0.036566860986073202,0.070465483581847232,True,False,False,False,False,0.013458847009161501,0.033336399636637148,0.073711558354453866,195.6715057373047,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.033336399636637148,0.073711558354453866,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-18,-0.015166152430249213,0.01241813551795512,0.038039954247710117,0.067874348042460175,True,False,False,False,False,0.014425623353814337,0.034769589460459605,0.066606678144286446,196.82402114868165,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.034769589460459605,0.066606678144286446,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-20,-0.019866312090427773,0.01241813551795512,0.023060916091925732,0.038702954310919635,True,False,False,False,False,0.014425623353814337,0.02943368182019257,0.056318445449303089,197.68307952880861,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.02943368182019257,0.056318445449303089,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-21,-0.013783896121000949,0.01241813551795512,0.021708317643191366,0.036277757284593815,True,False,False,False,False,0.014425623353814337,0.03102233648924213,0.053696508550674871,198.50545730590821,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.03102233648924213,0.053696508550674871,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-24,0.0020219438016422231,0.01241813551795512,0.01962684935243697,0.025387342255206446,True,False,False,False,False,0.014425623353814337,0.035232620194032283,0.046407710725778095,199.5593276977539,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.035232620194032283,0.046407710725778095,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-25,-0.00038243640736235207,0.01241813551795512,0.020400492643982915,0.032941259490485653,True,False,False,False,False,0.014425623353814337,0.032388349532954219,0.048459343890792317,200.50563125610353,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.032388349532954219,0.048459343890792317,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-26,0.0082742316784869541,0.01241813551795512,0.019219369469173797,0.028019190343928413,True,False,False,False,False,0.014425623353814337,0.032955034288502327,0.046670554821300447,201.65864257812501,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.032955034288502327,0.046670554821300447,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-27,-0.002748131404263443,0.01241813551795512,0.012510391748662197,0.017347850152335642,True,False,False,False,False,0.014425623353814337,0.041879224472838539,0.056821156928066552,202.83891906738282,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.041879224472838539,0.056821156928066552,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-06-28,-0.023868049558780746,0.01241813551795512,0.0064994994829588038,0.0066107072037160375,True,False,False,False,False,0.014425623353814337,0.044709518921129066,0.062720641462629345,203.797119140625,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.044709518921129066,0.062720641462629345,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-01,0.021971822068803659,0.01241813551795512,0.0079577888089299442,0.0072956384279840858,True,False,False,False,False,0.014425623353814337,0.037410723518358058,0.070945868850982752,205.0115982055664,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.037410723518358058,0.070945868850982752,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-02,0.019060885923270821,0.013099624963014977,0.0067286234534957856,0.0055540046931699116,True,False,False,False,False,0.015250585502412151,0.043541529078020558,0.076410853901537124,206.31233139038085,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.043541529078020558,0.076410853901537124,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-03,0.007045468417080869,0.013395344125301634,0.0086584524220525427,0.013623961376963312,True,False,False,False,False,0.015548944181269952,0.047027773803753448,0.082423026915640518,207.66064987182617,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.047027773803753448,0.082423026915640518,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-05,0.021159497272968952,0.013395344125301634,0.017238482907163011,0.032148743428721982,True,False,False,False,False,0.015548944181269952,0.040696934206962965,0.072095949087716882,209.17106628417969,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.040696934206962965,0.072095949087716882,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-08,0.0032146329565390097,0.01427036981519969,0.019779369654796097,0.037382818683555419,True,False,False,False,False,0.016342026594318104,0.041917064137235949,0.075016740790965208,210.82374954223633,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.041917064137235949,0.075016740790965208,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-09,0.003290484026237106,0.01427036981519969,0.024099965348968189,0.050236259572182362,True,False,False,False,False,0.016342026594318104,0.044199821090708191,0.076898966942769098,212.39959869384765,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.044199821090708191,0.076898966942769098,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-10,0.016048812153528935,0.01427036981519969,0.03026629856530838,0.049188445868869612,True,False,False,False,False,0.016342026594318104,0.051284238610533439,0.083750034718655275,214.37548294067383,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.051284238610533439,0.083750034718655275,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-11,-0.016508890079545036,0.01427036981519969,0.020109507046488062,0.02406467215739938,True,False,False,False,False,0.015880000159753049,0.039715368561431319,0.052758135131070194,215.38771514892579,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.039715368561431319,0.052758135131070194,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-12,0.0070766867470963835,0.01427036981519969,0.024928333799138835,0.027428846502688176,True,False,False,False,False,0.015880000159753049,0.037750588769269511,0.045252528174003714,216.25371246337892,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.037750588769269511,0.045252528174003714,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-15,-0.0087956777259551311,0.01427036981519969,0.0318070633174663,0.035565900487875668,True,False,False,False,False,0.015880000159753049,0.038513292792011544,0.042411723446153626,217.2530548095703,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.038513292792011544,0.042411723446153626,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-16,-0.00076592627992022599,0.01427036981519969,0.035794108858800966,0.029921940343863307,True,False,False,False,False,0.015880000159753049,0.044036739626633237,0.037435878429660008,218.35996627807617,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.044036739626633237,0.037435878429660008,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-17,-0.0024841668032720143,0.01427036981519969,0.014444125916997619,-0.01069856298989591,True,False,False,False,False,0.015880000159753049,0.021269938454903992,-0.0052039781657819972,218.96522369384766,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.021269938454903992,-0.0052039781657819972,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-18,-0.026489517699545995,0.01427036981519969,0.0021761411003227149,-0.023521539519970713,True,False,False,False,False,0.015880000159753049,0.010853435536556155,-0.010218034688954325,219.45547866821289,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.010853435536556155,-0.010218034688954325,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-19,-0.0022685248154515891,0.01427036981519969,-0.010186804838352104,-0.042163939121296679,True,False,False,False,False,0.015880000159753049,0.0068760730077264132,-0.011370713353329509,220.18069610595703,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0068760730077264132,-0.011370713353329509,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-22,-0.013435478026395442,0.014016358279760222,-0.001134650904125678,-0.030200710578693779,True,False,False,False,False,0.015880000159753049,0.018622276071008637,0.006053120417183866,220.99712371826172,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.018622276071008637,0.006053120417183866,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-23,0.0028524285937350236,0.014016358279760222,-0.003670206589352909,-0.034453739656258087,True,False,False,False,False,0.015880000159753049,0.020341306907988299,0.014051692907320001,221.83337936401367,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.020341306907988299,0.014051692907320001,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-24,-0.02437502997262142,0.014016358279760222,-0.035790794865441677,-0.078694190649067797,True,False,False,False,False,0.015880000159753049,-0.0066077511834204961,-0.033376589717134419,222.30281143188478,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0066077511834204961,-0.033376589717134419,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-25,-0.0065773865198529569,0.014016358279760222,-0.032472166457830909,-0.068424331493009416,True,False,False,False,False,0.015880000159753049,-0.013015658671541308,-0.046006268440578535,222.51299133300782,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.013015658671541308,-0.046006268440578535,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-26,-0.0033835859382757016,0.014016358279760222,-0.027768532670794821,-0.06436689259653916,True,False,False,False,False,0.015880000159753049,-0.0035324221231858299,-0.03870355571073647,222.70433349609374,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0035324221231858299,-0.03870355571073647,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-29,0.0058996992057849251,0.014016358279760222,-0.029864986853183728,-0.065000487907659332,True,False,False,False,False,0.015880000159753049,0.0009921589364680905,-0.03174638830437071,223.08206100463866,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0009921589364680905,-0.03174638830437071,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-30,-0.0017792754473493488,0.014016358279760222,-0.040470240888839437,-0.078192398476248259,True,False,False,False,False,0.015880000159753049,-0.0061247282379554013,-0.050610126414934897,223.18368148803711,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0061247282379554013,-0.050610126414934897,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-07-31,0.0028901706222559387,0.014016358279760222,-0.011006651085727737,-0.022209785980718655,True,False,False,False,False,0.015880000159753049,0.0032784933770633184,-0.03267073617630778,223.27340316772461,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0032784933770633184,-0.03267073617630778,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-08-01,-0.026786088325655766,0.014016358279760222,-0.017460864602666604,-0.04135640280298325,True,False,False,False,False,0.015880000159753049,-0.015322720807452894,-0.063905176060019775,223.11527404785156,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.015322720807452894,-0.063905176060019775,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-08-02,0.0032398208242823134,0.014016358279760222,-0.029308349047525883,-0.055740098560499662,True,False,False,False,False,0.015880000159753049,-0.039196595453996563,-0.095553815559476396,222.7940559387207,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.039196595453996563,-0.095553815559476396,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-08-05,0.051132694368495768,0.013099624963014977,-0.067195502741789648,-0.097341910480343796,True,True,True,False,False,0.015830297504229762,-0.068253910207976221,-0.12460282619344354,221.87452087402343,True,True,True,False,False,True,True,False,False,True,1,0,0,0,-0.068253910207976221,-0.12460282619344354,True,False,True,True,True,2024-08-07,False,,False,False,,False,False,116.81038274532919,0.0076835593757780115,True,True,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,True,0
2024-08-06,0.0094008409502783774,0.013099624963014977,-0.057116548033369519,-0.085493545797428183,True,False,False,False,False,0.015830297504229762,-0.060577125091769268,-0.11700171308449125,220.81123123168945,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.060577125091769268,-0.11700171308449125,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,175,116.81038274532919,0.89751951153109222,0.1339972611582346,0.0076835593757780115,True,True,False,False,1
2024-08-07,0.014113163431001885,0.013099624963014977,-0.041701289313105905,-0.061742003166683213,True,True,True,False,False,0.015830297504229762,-0.075999561887117761,-0.13557745684749656,219.66317596435547,True,False,False,False,False,True,True,False,False,True,1,0,1,0,-0.075999561887117761,-0.13557745684749656,True,False,True,True,True,2024-08-09,True,2024-08-05,False,False,-0.0097631974429916238,True,False,117.22633083160255,0.0075347296999278635,True,True,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,176,117.22633083160255,0.88326871653044514,0.13342259487675426,0.0075347296999278635,True,True,False,True,0
2024-08-08,0.0009384681510458126,0.013627248010432025,-0.014412508967419746,-0.022257571139958632,True,False,False,False,False,0.015830297504229762,-0.046416670034985619,-0.089158943207058305,218.95629806518554,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.046416670034985619,-0.089158943207058305,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,176,117.22633083160255,0.88326871653044514,0.13342259487675426,0.0075347296999278635,True,True,False,False,1
2024-08-09,0.019519091327267146,0.013627248010432025,-0.021030620561503621,-0.027129213105948735,True,True,True,False,False,0.015830297504229762,-0.04821516375814916,-0.08974988255626859,218.2474395751953,True,True,True,False,False,True,True,False,False,True,1,0,0,0,-0.04821516375814916,-0.08974988255626859,True,False,True,True,True,2024-08-13,True,2024-08-07,False,False,0.0027505695804681857,True,False,117.64019917744454,0.0074940619676993293,True,True,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,177,117.64019917744454,0.8816029425282611,0.13276304753538748,0.0074940619676993293,True,True,False,True,0
