strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,relative_wealth,active_daily_return
2024-09-04,2024-09-05,219.980952737,1172.48464144,1172.48464144,0,5.32993710072,1,1,1,0,219.980952737,219.980952737,0,0,0,0,False,-0.000135332361315,-0.158696591917,-0.0726837528116,2024-09-04,2024-09-05,219.980952737,1186.35825433,1186.35825433,0,5.39300443775,1,1,1,0,219.980952737,219.980952737,0,0,0,0,False,-0.000135332361315,-0.160574394836,-0.0617111343378,-0.0116942861366,-1.11022302463e-16
2024-09-05,2024-09-06,222.283672023,1184.7579904,1184.7579904,0,5.32993710072,1,1,1,0,222.283672023,222.283672023,0,0,0,0,False,0.0104678121307,12.2733489528,-0.0629767805503,2024-09-05,2024-09-06,222.283672023,1198.77682966,1198.77682966,0,5.39300443775,1,1,1,0,222.283672023,222.283672023,0,0,0,0,False,0.0104678121307,12.4185753261,-0.0518893027677,-0.0116942861366,0
2024-09-06,2024-09-09,219.177000182,1168.1996249,1168.1996249,0,5.32993710072,1,1,1,0,219.177000182,219.177000182,0,0,0,0,False,-0.0139761585365,-16.5583655012,-0.0760727656177,2024-09-06,2024-09-09,219.177000182,1182.02253464,1182.02253464,0,5.39300443775,1,1,1,0,219.177000182,219.177000182,0,0,0,0,False,-0.0139761585365,-16.7542950212,-0.0651402481824,-0.0116942861366,1.11022302463e-16
2024-09-09,2024-09-10,217.291126538,1158.14803699,1158.14803699,0,5.32993710072,1,1,1,0,217.291126538,217.291126538,0,0,0,0,False,-0.00860434098054,-10.0515879059,-0.0840225505835,2024-09-09,2024-09-10,217.291126538,1171.8520097,1171.8520097,0,5.39300443775,1,1,1,0,217.291126538,217.291126538,0,0,0,0,False,-0.00860434098054,-10.1705249347,-0.073184100256,-0.0116942861366,-1.11022302463e-16
2024-09-10,2024-09-11,219.81222756,1171.58534686,1171.58534686,0,5.32993710072,1,1,1,0,219.81222756,219.81222756,0,0,0,0,False,0.0116024113005,13.437309872,-0.0733950034734,2024-09-10,2024-09-11,219.81222756,1185.4483187,1185.4483187,0,5.39300443775,1,1,1,0,219.81222756,219.81222756,0,0,0,0,False,0.0116024113005,13.5963089999,-0.0624308009873,-0.0116942861366,2.22044604925e-16
2024-09-11,2024-09-12,220.844507723,1177.0873352,1177.0873352,0,5.32993710072,1,1,1,0,220.844507723,220.844507723,0,0,0,0,False,0.00469619081096,5.50198834019,-0.0690434896033,2024-09-11,2024-09-12,220.844507723,1191.0154102,1191.0154102,0,5.39300443775,1,1,1,0,220.844507723,220.844507723,0,0,0,0,False,0.00469619081096,5.56709150115,-0.0580277971302,-0.0116942861366,0
2024-09-12,2024-09-13,221.916463801,1182.80079368,1182.80079368,0,5.32993710072,1,1,1,0,221.916463801,221.916463801,0,0,0,0,False,0.0048538951203,5.7134584725,-0.0645247243403,2024-09-12,2024-09-13,221.916463801,1196.79647409,1196.79647409,0,5.39300443775,1,1,1,0,221.916463801,221.916463801,0,0,0,0,False,0.0048538951203,5.78106388778,-0.0534555628513,-0.0116942861366,2.22044604925e-16
2024-09-13,2024-09-16,214.928844168,1145.55722055,1145.55722055,0,5.32993710072,1,1,1,0,214.928844168,214.928844168,0,0,0,0,False,-0.0314876125606,-37.2435731276,-0.0939806073803,2024-09-13,2024-09-16,214.928844168,1159.1122104,1159.1122104,0,5.39300443775,1,1,1,0,214.928844168,214.928844168,0,0,0,0,False,-0.0314876125606,-37.68426369,-0.0832599873596,-0.0116942861366,0
2024-09-16,2024-09-17,214.144685829,1141.37770592,1141.37770592,0,5.32993710072,1,1,1,0,214.144685829,214.144685829,0,0,0,0,False,-0.00364845557535,-4.17951462819,-0.0972861788847,2024-09-16,2024-09-17,214.144685829,1154.88324099,1154.88324099,0,5.39300443775,1,1,1,0,214.144685829,214.144685829,0,0,0,0,False,-0.00364845557535,-4.22896940649,-0.0866046725699,-0.0116942861366,-1.11022302463e-16
2024-09-17,2024-09-18,215.93130711,1150.90028497,1150.90028497,0,5.32993710072,1,1,1,0,215.93130711,215.93130711,0,0,0,0,False,0.0083430568173,9.52257905049,-0.0897547861853,2024-09-17,2024-09-18,215.93130711,1164.51849749,1164.51849749,0,5.39300443775,1,1,1,0,215.93130711,215.93130711,0,0,0,0,False,0.0083430568173,9.63525649696,-0.0789841634565,-0.0116942861366,-2.22044604925e-16
2024-09-18,2024-09-19,223.31597825,1190.26011766,1190.26011766,0,5.32993710072,1,1,1,0,223.31597825,223.31597825,0,0,0,0,False,0.0341991684261,39.3598326874,-0.058625156809,2024-09-18,2024-09-19,223.31597825,1204.34406172,1204.34406172,0,5.39300443775,1,1,1,0,223.31597825,223.31597825,0,0,0,0,False,0.0341991684261,39.8255642311,-0.0474861877393,-0.0116942861366,0
2024-09-19,2024-09-20,228.258894376,1216.60554971,1216.60554971,0,5.32993710072,1,1,1,0,228.258894376,228.258894376,0,0,0,0,False,0.0221341802998,26.3454320479,-0.0377885963001,2024-09-19,2024-09-20,228.258894376,1231.00123033,1231.00123033,0,5.39300443775,1,1,1,0,228.258894376,228.258894376,0,0,0,0,False,0.0221341802998,26.6571686051,-0.0264030752807,-0.0116942861366,0
2024-09-20,2024-09-23,225.648464513,1202.69212273,1202.69212273,0,5.32993710072,1,1,1,0,225.648464513,225.648464513,0,0,0,0,False,-0.0114362678872,-13.9134269795,-0.048792703677,2024-09-20,2024-09-23,225.648464513,1216.92317049,1216.92317049,0,5.39300443775,1,1,1,0,225.648464513,225.648464513,0,0,0,0,False,-0.0114362678872,-14.0780598395,-0.037537390526,-0.0116942861366,0
2024-09-23,2024-09-24,226.948728148,1209.62244611,1209.62244611,0,5.32993710072,1,1,1,0,226.948728148,226.948728148,0,0,0,0,False,0.00576234204718,6.9303233886,-0.0433115218778,2024-09-23,2024-09-24,226.948728148,1223.93549804,1223.93549804,0,5.39300443775,1,1,1,0,226.948728148,226.948728148,0,0,0,0,False,0.00576234204718,7.01232755349,-0.0319913517626,-0.0116942861366,-2.22044604925e-16
2024-09-24,2024-09-25,223.256396132,1189.94254872,1189.94254872,0,5.32993710072,1,1,1,0,223.256396132,223.256396132,0,0,0,0,False,-0.0162694545383,-19.6798973956,-0.0588763215799,2024-09-24,2024-09-25,223.256396132,1204.0227351,1204.0227351,0,5.39300443775,1,1,1,0,223.256396132,223.256396132,0,0,0,0,False,-0.0162694545383,-19.9127629432,-0.0477403244578,-0.0116942861366,2.22044604925e-16
2024-09-25,2024-09-26,225.608768885,1202.48054753,1202.48054753,0,5.32993710072,1,1,1,0,225.608768885,225.608768885,0,0,0,0,False,0.0105366421461,12.5379988102,-0.0489600381652,2024-09-25,2024-09-26,225.608768885,1216.70909179,1216.70909179,0,5.39300443775,1,1,1,0,225.608768885,225.608768885,0,0,0,0,False,0.0105366421461,12.6863566955,-0.0377067050265,-0.0116942861366,-2.22044604925e-16
2024-09-26,2024-09-27,226.760151488,1208.61734438,1208.61734438,0,5.32993710072,1,1,1,0,226.760151488,226.760151488,0,0,0,0,False,0.00510344792218,6.13679685175,-0.0441064552481,2024-09-26,2024-09-27,226.760151488,1222.91850328,1222.91850328,0,5.39300443775,1,1,1,0,226.760151488,226.760151488,0,0,0,0,False,0.00510344792218,6.20941148642,-0.0327956913097,-0.0116942861366,0
2024-09-27,2024-09-30,228.328374715,1216.97587554,1216.97587554,0,5.32993710072,1,1,1,0,228.328374715,228.328374715,0,0,0,0,False,0.00691577958817,8.35853116018,-0.0374957061828,2024-09-27,2024-09-30,228.328374715,1231.3759381,1231.3759381,0,5.39300443775,1,1,1,0,228.328374715,228.328374715,0,0,0,0,False,0.00691577958817,8.45743482298,-0.0261067194941,-0.0116942861366,0
2024-09-30,2024-10-01,227.812270914,1214.22507475,1214.22507475,0,5.32993710072,1,1,1,0,227.812270914,227.812270914,0,0,0,0,False,-0.00226035770351,-2.75080079526,-0.039671310178,2024-09-30,2024-10-01,227.812270914,1228.59258802,1228.59258802,0,5.39300443775,1,1,1,0,227.812270914,227.812270914,0,0,0,0,False,-0.00226035770351,-2.7833500876,-0.0283080666731,-0.0116942861366,0
2024-10-01,2024-10-02,224.209258783,1195.02124671,1195.02124671,0,5.32993710072,1,1,1,0,224.209258783,224.209258783,0,0,0,0,False,-0.0158157070156,-19.2038280332,-0.054859587375,2024-10-01,2024-10-02,224.209258783,1209.1615276,1209.1615276,0,5.39300443775,1,1,1,0,224.209258783,224.209258783,0,0,0,0,False,-0.0158157070156,-19.4310604136,-0.0436760616,-0.0116942861366,1.11022302463e-16
2024-10-02,2024-10-03,223.464835203,1191.05351585,1191.05351585,0,5.32993710072,1,1,1,0,223.464835203,223.464835203,0,0,0,0,False,-0.00332021783582,-3.96773085752,-0.0579976594303,2024-10-02,2024-10-03,223.464835203,1205.14684793,1205.14684793,0,5.39300443775,1,1,1,0,223.464835203,223.464835203,0,0,0,0,False,-0.00332021783582,-4.01467967033,-0.0468512653971,-0.0116942861366,-1.11022302463e-16
2024-10-03,2024-10-04,226.204294108,1205.65465951,1205.65465951,0,5.32993710072,1,1,1,0,226.204294108,226.204294108,0,0,0,0,False,0.0122590156186,14.6011436535,-0.0464496380245,2024-10-03,2024-10-04,226.204294108,1219.92076196,1219.92076196,0,5.39300443775,1,1,1,0,226.204294108,226.204294108,0,0,0,0,False,0.0122590156186,14.7739140315,-0.0351666001728,-0.0116942861366,0
2024-10-04,2024-10-07,222.829601782,1187.66776168,1187.66776168,0,5.32993710072,1,1,1,0,222.829601782,222.829601782,0,0,0,0,False,-0.0149187810046,-17.9868978323,-0.0606754470516,2024-10-04,2024-10-07,222.829601782,1201.72103127,1201.72103127,0,5.39300443775,1,1,1,0,222.829601782,222.829601782,0,0,0,0,False,-0.0149187810046,-18.1997306906,-0.0495607383707,-0.0116942861366,-1.11022302463e-16
2024-10-07,2024-10-08,222.631100497,1186.60976231,1186.60976231,0,5.32993710072,1,1,1,0,222.631100497,222.631100497,0,0,0,0,False,-0.000890820981993,-1.05799936174,-0.0615122170723,2024-10-07,2024-10-08,222.631100497,1200.65051296,1200.65051296,0,5.39300443775,1,1,1,0,222.631100497,222.631100497,0,0,0,0,False,-0.000890820981993,-1.07051830916,-0.050407409607,-0.0116942861366,2.22044604925e-16
2024-10-08,2024-10-09,223.554148454,1191.52954986,1191.52954986,0,5.32993710072,1,1,1,0,223.554148454,223.554148454,0,0,0,0,False,0.00414608720305,4.91978755054,-0.0576211648853,2024-10-08,2024-10-09,223.554148454,1205.62851469,1205.62851469,0,5.39300443775,1,1,1,0,223.554148454,223.554148454,0,0,0,0,False,0.00414608720305,4.97800172713,-0.0464703159199,-0.0116942861366,0
2024-10-09,2024-10-10,226.085180769,1205.0197929,1205.0197929,0,5.32993710072,1,1,1,0,226.085180769,226.085180769,0,0,0,0,False,0.0113217863875,13.490243038,-0.046951753018,2024-10-09,2024-10-10,226.085180769,1219.2783832,1219.2783832,0,5.39300443775,1,1,1,0,226.085180769,226.085180769,0,0,0,0,False,0.0113217863875,13.6498685061,-0.0356746565226,-0.0116942861366,0
2024-10-10,2024-10-11,227.593882092,1213.06107606,1213.06107606,0,5.32993710072,1,1,1,0,227.593882092,227.593882092,0,0,0,0,False,0.00667315441923,8.04128315627,-0.0405919148969,2024-10-10,2024-10-11,227.593882092,1227.41481613,1227.41481613,0,5.39300443775,1,1,1,0,227.593882092,227.593882092,0,0,0,0,False,0.00667315441923,8.1364329311,-0.0292395645952,-0.0116942861366,0
2024-10-11,2024-10-14,226.998364399,1209.88700421,1209.88700421,0,5.32993710072,1,1,1,0,226.998364399,226.998364399,0,0,0,0,False,-0.00261658040794,-3.17407184525,-0.0431022832956,2024-10-11,2024-10-14,226.998364399,1224.20318657,1224.20318657,0,5.39300443775,1,1,1,0,226.998364399,226.998364399,0,0,0,0,False,-0.00261658040794,-3.21162956029,-0.0317796373312,-0.0116942861366,-1.11022302463e-16
2024-10-14,2024-10-15,231.871826653,1235.86225149,1235.86225149,0,5.32993710072,1,1,1,0,231.871826653,231.871826653,0,0,0,0,False,0.0214691514045,25.9752472758,-0.0225585013371,2024-10-14,2024-10-15,231.871826653,1250.48579013,1250.48579013,0,5.39300443775,1,1,1,0,231.871826653,231.871826653,0,0,0,0,False,0.0214691514045,26.2826035622,-0.0109927677722,-0.0116942861366,0
2024-10-15,2024-10-16,229.876781744,1225.22878761,1225.22878761,0,5.32993710072,1,1,1,0,229.876781744,229.876781744,0,0,0,0,False,-0.00860408501559,-10.6334638794,-0.0309684910893,2024-10-15,2024-10-16,229.876781744,1239.72650408,1239.72650408,0,5.39300443775,1,1,1,0,229.876781744,229.876781744,0,0,0,0,False,-0.00860408501559,-10.7592860491,-0.0195022700793,-0.0116942861366,0
2024-10-16,2024-10-17,231.693158674,1234.9099624,1234.9099624,0,5.32993710072,1,1,1,0,231.693158674,231.693158674,0,0,0,0,False,0.00790152409791,9.68117479075,-0.02331166527,2024-10-16,2024-10-17,231.693158674,1249.52223293,1249.52223293,0,5.39300443775,1,1,1,0,231.693158674,231.693158674,0,0,0,0,False,0.00790152409791,9.7957288468,-0.0117548436384,-0.0116942861366,-2.22044604925e-16
2024-10-17,2024-10-18,234.422693031,1249.45820883,1249.45820883,0,5.32993710072,1,1,1,0,234.422693031,234.422693031,0,0,0,0,False,0.0117808155062,14.5482464338,-0.0118054801916,2024-10-17,2024-10-18,234.422693031,1264.24262382,1264.24262382,0,5.39300443775,1,1,1,0,234.422693031,234.422693031,0,0,0,0,False,0.0117808155062,14.720390897,-0.00011250977648,-0.0116942861366,0
2024-10-18,2024-10-21,232.705564474,1240.30602163,1240.30602163,0,5.32993710072,1,1,1,0,232.705564474,232.705564474,0,0,0,0,False,-0.0073249246249,-9.15218720168,-0.0190439305639,2024-10-18,2024-10-21,232.705564474,1254.9821419,1254.9821419,0,5.39300443775,1,1,1,0,232.705564474,232.705564474,0,0,0,0,False,-0.0073249246249,-9.2604819271,-0.00743661027575,-0.0116942861366,1.11022302463e-16
2024-10-21,2024-10-22,232.149743829,1237.34353255,1237.34353255,0,5.32993710072,1,1,1,0,232.149743829,232.149743829,0,0,0,0,False,-0.00238851463075,-2.96248907927,-0.0213869584879,2024-10-21,2024-10-22,232.149743829,1251.98459869,1251.98459869,0,5.39300443775,1,1,1,0,232.149743829,232.149743829,0,0,0,0,False,-0.00238851463075,-2.99754320725,-0.00980736245405,-0.0116942861366,0
2024-10-22,2024-10-23,232.338334667,1238.34870986,1238.34870986,0,5.32993710072,1,1,1,0,232.338334667,232.338334667,0,0,0,0,False,0.000812367204882,1.00517730702,-0.0205919653467,2024-10-22,2024-10-23,232.338334667,1253.00166992,1253.00166992,0,5.39300443775,1,1,1,0,232.338334667,232.338334667,0,0,0,0,False,0.000812367204882,1.01707122899,-0.00900296242879,-0.0116942861366,2.22044604925e-16
2024-10-23,2024-10-24,228.268824808,1216.65847828,1216.65847828,0,5.32993710072,1,1,1,0,228.268824808,228.268824808,0,0,0,0,False,-0.0175154473107,-21.6902315798,-0.0377467351733,2024-10-23,2024-10-24,228.268824808,1231.05478519,1231.05478519,0,5.39300443775,1,1,1,0,228.268824808,228.268824808,0,0,0,0,False,-0.0175154473107,-21.9468847297,-0.0263607188254,-0.0116942861366,-1.11022302463e-16
2024-10-24,2024-10-25,228.030629325,1215.38891134,1215.38891134,0,5.32993710072,1,1,1,0,228.030629325,228.030629325,0,0,0,0,False,-0.00104348670036,-1.26956694097,-0.0387508336575,2024-10-24,2024-10-25,228.030629325,1229.77019589,1229.77019589,0,5.39300443775,1,1,1,0,228.030629325,228.030629325,0,0,0,0,False,-0.00104348670036,-1.28458929576,-0.0273766984663,-0.0116942861366,-1.11022302463e-16
2024-10-25,2024-10-28,231.583969171,1234.32798921,1234.32798921,0,5.32993710072,1,1,1,0,231.583969171,231.583969171,0,0,0,0,False,0.0155827305128,18.9390778737,-0.0237719469427,2024-10-25,2024-10-28,231.583969171,1248.93337345,1248.93337345,0,5.39300443775,1,1,1,0,231.583969171,231.583969171,0,0,0,0,False,0.0155827305128,19.1631775553,-0.012220571668,-0.0116942861366,0
2024-10-28,2024-10-29,231.365630175,1233.1642561,1233.1642561,0,5.32993710072,1,1,1,0,231.365630175,231.365630175,0,0,0,0,False,-0.000942807037455,-1.16373311476,-0.0246923416213,2024-10-28,2024-10-29,231.365630175,1247.75587027,1247.75587027,0,5.39300443775,1,1,1,0,231.365630175,231.365630175,0,0,0,0,False,-0.000942807037456,-1.1775031738,-0.0131518570645,-0.0116942861366,1.11022302463e-16
2024-10-29,2024-10-30,230.879258263,1230.5719244,1230.5719244,0,5.32993710072,1,1,1,0,230.879258263,230.879258263,0,0,0,0,False,-0.00210217875023,-2.59233169471,-0.0267426126557,2024-10-29,2024-10-30,230.879258263,1245.1328644,1245.1328644,0,5.39300443775,1,1,1,0,230.879258263,230.879258263,0,0,0,0,False,-0.00210217875023,-2.62300587597,-0.0152263882602,-0.0116942861366,-1.11022302463e-16
2024-10-30,2024-10-31,227.633582388,1213.27267614,1213.27267614,0,5.32993710072,1,1,1,0,227.633582388,227.633582388,0,0,0,0,False,-0.0140578928569,-17.299248266,-0.0404245607292,2024-10-30,2024-10-31,227.633582388,1227.62892,1227.62892,0,5.39300443775,1,1,1,0,227.633582388,227.633582388,0,0,0,0,False,-0.0140578928569,-17.5039444003,-0.0290702301824,-0.0116942861366,-1.11022302463e-16
2024-10-31,2024-11-01,219.32589679,1168.99323445,1168.99323445,0,5.32993710072,1,1,1,0,219.32589679,219.32589679,0,0,0,0,False,-0.0364958698578,-44.2794416903,-0.0754451010795,2024-10-31,2024-11-01,219.32589679,1182.8255347,1182.8255347,0,5.39300443775,1,1,1,0,219.32589679,219.32589679,0,0,0,0,False,-0.0364958698578,-44.8033852979,-0.0645051567027,-0.0116942861366,0
2024-11-01,2024-11-04,219.345724019,1169.09891233,1169.09891233,0,5.32993710072,1,1,1,0,219.345724019,219.345724019,0,0,0,0,False,9.04007644809e-05,0.105677882067,-0.0753615206099,2024-11-01,2024-11-04,219.345724019,1182.93246303,1182.93246303,0,5.39300443775,1,1,1,0,219.345724019,219.345724019,0,0,0,0,False,9.04007644809e-05,0.106928332584,-0.0644205872537,-0.0116942861366,0
2024-11-04,2024-11-05,220.1497126,1173.3841209,1173.3841209,0,5.32993710072,1,1,1,0,220.1497126,220.1497126,0,0,0,0,False,0.00366539436762,4.28520856844,-0.0719723559354,2024-11-04,2024-11-05,220.1497126,1187.26837702,1187.26837702,0,5.39300443775,1,1,1,0,220.1497126,220.1497126,0,0,0,0,False,0.00366539436762,4.33591398727,-0.0609913197438,-0.0116942861366,0
2024-11-05,2024-11-06,220.953668802,1177.66915689,1177.66915689,0,5.32993710072,1,1,1,0,220.953668802,220.953668802,0,0,0,0,False,0.00365186124015,4.28503599092,-0.0685833277523,2024-11-05,2024-11-06,220.953668802,1191.60411639,1191.60411639,0,5.39300443775,1,1,1,0,220.953668802,220.953668802,0,0,0,0,False,0.00365186124015,4.3357393677,-0.0575621903402,-0.0116942861366,2.22044604925e-16
2024-11-06,2024-11-07,222.958644334,1188.35555036,1188.35555036,0,5.32993710072,1,1,1,0,222.958644334,222.958644334,0,0,0,0,False,0.00907418981937,10.686393474,-0.0601314760674,2024-11-06,2024-11-07,222.958644334,1202.41695833,1202.41695833,0,5.39300443775,1,1,1,0,222.958644334,222.958644334,0,0,0,0,False,0.00907418981937,10.8128419417,-0.0490103307624,-0.0116942861366,0
2024-11-07,2024-11-08,225.727808103,1203.11501907,1203.11501907,0,5.32993710072,1,1,1,0,225.727808103,225.727808103,0,0,0,0,False,0.0124200780699,14.7594687103,-0.0484582356247,2024-11-07,2024-11-08,225.727808103,1217.35107082,1217.35107082,0,5.39300443775,1,1,1,0,225.727808103,225.727808103,0,0,0,0,False,0.0124200780699,14.934112495,-0.0371989648268,-0.0116942861366,0
2024-11-08,2024-11-11,223.571588683,1191.62250519,1191.62250519,0,5.32993710072,1,1,1,0,223.571588683,223.571588683,0,0,0,0,False,-0.00955229857934,-11.4925138875,-0.0575476466687,2024-11-08,2024-11-11,223.571588683,1205.72256992,1205.72256992,0,5.39300443775,1,1,1,0,223.571588683,223.571588683,0,0,0,0,False,-0.00955229857934,-11.6285009044,-0.0463959277872,-0.0116942861366,2.22044604925e-16
2024-11-11,2024-11-12,223.124448538,1189.23927634,1189.23927634,0,5.32993710072,1,1,1,0,223.124448538,223.124448538,0,0,0,0,False,-0.00199998643663,-2.38322884796,-0.0594325385925,2024-11-11,2024-11-12,223.124448538,1203.31114113,1203.31114113,0,5.39300443775,1,1,1,0,223.124448538,223.124448538,0,0,0,0,False,-0.00199998643663,-2.41142878618,-0.0483031229976,-0.0116942861366,1.11022302463e-16
2024-11-12,2024-11-13,222.587872617,1186.37936043,1186.37936043,0,5.32993710072,1,1,1,0,222.587872617,222.587872617,0,0,0,0,False,-0.00240482799735,-2.85991590728,-0.0616944415571,2024-11-12,2024-11-13,222.587872617,1200.41738481,1200.41738481,0,5.39300443775,1,1,1,0,222.587872617,222.587872617,0,0,0,0,False,-0.00240482799735,-2.89375632172,-0.0505917902924,-0.0116942861366,-1.11022302463e-16
2024-11-13,2024-11-14,223.591466884,1191.72845475,1191.72845475,0,5.32993710072,1,1,1,0,223.591466884,223.591466884,0,0,0,0,False,0.0045087553749,5.34909431802,-0.0574638513272,2024-11-13,2024-11-14,223.591466884,1205.82977315,1205.82977315,0,5.39300443775,1,1,1,0,223.591466884,223.591466884,0,0,0,0,False,0.0045087553749,5.4123883359,-0.0463111409239,-0.0116942861366,0
2024-11-14,2024-11-15,224.962684962,1199.03696085,1199.03696085,0,5.32993710072,1,1,1,0,224.962684962,224.962684962,0,0,0,0,False,0.00613269413534,7.30850610536,-0.0516835654159,2024-11-14,2024-11-15,224.962684962,1213.22475833,1213.22475833,0,5.39300443775,1,1,1,0,224.962684962,224.962684962,0,0,0,0,False,0.00613269413534,7.39498517801,-0.0404624588509,-0.0116942861366,0
2024-11-15,2024-11-18,223.819999325,1192.94651829,1192.94651829,0,5.32993710072,1,1,1,0,223.819999325,223.819999325,0,0,0,0,False,-0.00507944522641,-6.0904425671,-0.0565004868027,2024-11-15,2024-11-18,223.819999325,1207.06224962,1207.06224962,0,5.39300443775,1,1,1,0,223.819999325,223.819999325,0,0,0,0,False,-0.00507944522641,-6.16250870724,-0.0453363772338,-0.0116942861366,0
2024-11-18,2024-11-19,225.538999607,1202.10868167,1202.10868167,0,5.32993710072,1,1,1,0,225.538999607,225.538999607,0,0,0,0,False,0.00768028007795,9.16216337846,-0.0492541462879,2024-11-18,2024-11-19,225.538999607,1216.33282577,1216.33282577,0,5.39300443775,1,1,1,0,225.538999607,225.538999607,0,0,0,0,False,0.00768028007795,9.2705761486,-0.0380042932308,-0.0116942861366,0
2024-11-19,2024-11-20,226.61215354,1207.82852462,1207.82852462,0,5.32993710072,1,1,1,0,226.61215354,226.61215354,0,0,0,0,False,0.00475817456958,5.71984295897,-0.0447303315446,2024-11-19,2024-11-20,226.61215354,1222.12034969,1222.12034969,0,5.39300443775,1,1,1,0,226.61215354,226.61215354,0,0,0,0,False,0.00475817456958,5.78752391971,-0.0334269497228,-0.0116942861366,2.22044604925e-16
2024-11-20,2024-11-21,227.426974813,1212.17147076,1212.17147076,0,5.32993710072,1,1,1,0,227.426974813,227.426974813,0,0,0,0,False,0.00359566448942,4.3429461353,-0.0412955023199,2024-11-20,2024-11-21,227.426974813,1226.51468443,1226.51468443,0,5.39300443775,1,1,1,0,227.426974813,227.426974813,0,0,0,0,False,0.00359566448942,4.39433474317,-0.0299514773294,-0.0116942861366,-2.22044604925e-16
2024-11-21,2024-11-22,226.612168184,1207.82860268,1207.82860268,0,5.32993710072,1,1,1,0,226.612168184,226.612168184,0,0,0,0,False,-0.00358271761541,-4.34286808119,-0.0447302698117,2024-11-21,2024-11-22,226.612168184,1222.12042867,1222.12042867,0,5.39300443775,1,1,1,0,226.612168184,226.612168184,0,0,0,0,False,-0.00358271761541,-4.39425576546,-0.0334268872594,-0.0116942861366,0
2024-11-22,2024-11-25,229.990594915,1225.83540465,1225.83540465,0,5.32993710072,1,1,1,0,229.990594915,229.990594915,0,0,0,0,False,0.0149084083066,18.0068019731,-0.0304887186312,2024-11-22,2024-11-25,229.990594915,1240.34029902,1240.34029902,0,5.39300443775,1,1,1,0,229.990594915,229.990594915,0,0,0,0,False,0.0149084083066,18.2198703504,-0.0190168206365,-0.0116942861366,-2.22044604925e-16
2024-11-25,2024-11-26,231.848705661,1235.73901806,1235.73901806,0,5.32993710072,1,1,1,0,231.848705661,231.848705661,0,0,0,0,False,0.00807907274217,9.90361340411,-0.0226559664646,2024-11-25,2024-11-26,231.848705661,1250.36109852,1250.36109852,0,5.39300443775,1,1,1,0,231.848705661,231.848705661,0,0,0,0,False,0.00807907274217,10.0207995008,-0.0110913861716,-0.0116942861366,2.22044604925e-16
2024-11-26,2024-11-27,232.981451173,1241.77648039,1241.77648039,0,5.32993710072,1,1,1,0,232.981451173,232.981451173,0,0,0,0,False,0.0048857098818,6.03746233185,-0.0178809470621,2024-11-26,2024-11-27,232.981451173,1256.47000009,1256.47000009,0,5.39300443775,1,1,1,0,232.981451173,232.981451173,0,0,0,0,False,0.0048857098818,6.10890157484,-0.00625986558481,-0.0116942861366,0
2024-11-27,2024-11-29,233.319312391,1243.57725942,1243.57725942,0,5.32993710072,1,1,1,0,233.319312391,233.319312391,0,0,0,0,False,0.00145016358835,1.80077903673,-0.0164567137721,2024-11-27,2024-11-29,233.319312391,1258.29208714,1258.29208714,0,5.39300443775,1,1,1,0,233.319312391,233.319312391,0,0,0,0,False,0.00145016358835,1.82208704399,-0.00481877982559,-0.0116942861366,0
2024-11-29,2024-12-02,235.763706029,1256.60572377,1256.60572377,0,5.32993710072,1,1,1,0,235.763706029,235.763706029,0,0,0,0,False,0.0104766022735,13.0284643434,-0.00615252194346,2024-11-29,2024-12-02,235.763706029,1271.47471288,1271.47471288,0,5.39300443775,1,1,1,0,235.763706029,235.763706029,0,0,0,0,False,0.0104766022735,13.1826257408,0,-0.0116942861366,2.22044604925e-16
2024-12-02,2024-12-03,238.287561,1270.05771201,1270.05771201,0,5.32993710072,1,1,1,0,238.287561,238.287561,0,0,0,0,False,0.0107050190762,13.4519882441,0,2024-12-02,2024-12-03,238.287561,1285.08587393,1285.08587393,0,5.39300443775,1,1,1,0,238.287561,238.287561,0,0,0,0,False,0.0107050190762,13.6111610562,0,-0.0116942861366,-2.22044604925e-16
2024-12-03,2024-12-04,241.32814403,1286.26382831,1286.26382831,0,5.32993710072,1,1,1,0,241.32814403,241.32814403,0,0,0,0,False,0.012760141643,16.2061163001,0,2024-12-03,2024-12-04,241.32814403,1301.48375171,1301.48375171,0,5.39300443775,1,1,1,0,241.32814403,241.32814403,0,0,0,0,False,0.012760141643,16.3978777748,0,-0.0116942861366,2.22044604925e-16
